-1.688595754099332158e+00 -1.278549319841749021e+00 2.324643129050419921e-01 -1.767682231791127156e+00 1.557410674840751796e-01 5.327480221148728212e-01 -1.110509076076349411e+00 2.831437773070144548e-01 5.759430287210486332e-01 -2.553963370410229916e-01
2.601300631977295219e-01 1.318506305681078628e-01 -4.505557060165849559e-01 4.736992383204070567e-01 2.850075597151015550e-01 6.105935066029369307e-02 -1.051506718172733112e+00 -1.942852569235945737e+00 -6.171036416874667307e-02 2.895282701613015597e-01
-5.715600698891782488e-02 3.285052432393047450e-01 1.974109351366588827e+00 4.543339246620472505e-01 -2.408803221431146391e-01 -6.862510898636324796e-01 -3.029206788600770639e-01 -7.604282591595517768e-03 2.225831572945349557e-01 -1.903059599583472455e-02
-7.801500600034826371e-01 9.819747233954210230e-01 -2.646076593016250533e-01 6.771858330760860412e-02 -7.687769709575767996e-01 -3.658164527044957537e-01 -4.089781807664392699e-01 4.701595625522722033e-01 1.602938350820549696e-01 -1.402561287651304500e+00
-1.421034383186863703e+00 4.659013142222775405e-01 2.843893699170914058e-01 7.732272332724456909e-01 7.226118139239036120e-01 -7.926157062695847744e-01 -1.194684547521276174e+00 1.162607116454943634e+00 2.067533879212577919e+00 7.653115504607120867e-01
7.049414626200521949e-01 -7.934173586788875188e-01 -1.141008271436194210e+00 5.035019252803287770e-01 9.779475733388113268e-01 1.437010505149821427e+00 1.654582022591065460e+00 1.159829070476094737e+00 4.192517885120984333e-01 7.127146781312465595e-01
-3.094543094604468303e-01 -1.035749340588415057e+00 5.597518798280217700e-01 -1.520568206482413753e+00 1.691418243466374371e-01 -8.174397059066638160e-01 -3.231214845141699987e-01 7.612085511882271671e-01 9.876686720759160210e-01 -3.368668203328312183e-01
2.222462972903185285e+00 -1.159476211757937136e+00 -6.398789745575895749e-01 1.031902982264438329e+00 8.923822284093401169e-01 -2.155350716215012272e-02 1.104344368169563495e+00 2.347806078995593015e+00 1.559965874265465888e-02 -1.561465747372355883e-01
-1.718350670178205863e-01 -1.363034760565747128e+00 -8.895673496807555702e-01 1.205958735271498883e+00 1.958969898571136514e-01 1.289912090292029689e-01 1.687607764645102371e-01 5.111819734303217899e-01 1.997861988197961125e+00 -4.892705802291827943e-01
1.659549533887787753e-01 -2.140828538644261592e+00 3.134411288823842345e-01 5.271304199929337519e-01 -2.367739009029910524e-01 4.365828593213878506e-01 -7.915969459506934092e-01 2.367709573022083180e-01 9.868264854969844846e-01 6.158681913878485403e-01
-5.105252887680223894e-01 5.380789843535437322e-01 1.032541389700800449e+00 2.905502450988857732e-01 -5.347518627073185593e-01 1.601300276831209013e+00 1.800737396123690992e+00 2.424616247175310768e-01 -9.241807372312178526e-01 -5.330126079000624406e-01
1.062227019206435363e+00 7.022600814273770586e-01 3.075134750715998733e-01 -2.154913165044114898e+00 -6.379305836958637510e-01 -9.038279242292235338e-02 5.550145866632738567e-01 1.171227406303740226e+00 1.345857321957485864e+00 1.018121657478831432e+00
1.968516857778952023e+00 5.506808583915363542e-01 1.213937005244149381e+00 1.100543547695029378e+00 -1.432719345902720987e-01 -6.962763305458343766e-01 5.814698686633797964e-01 -1.580007439158447324e+00 -1.512364171768588172e-01 -2.218586190760020449e-01
-2.289316997741797644e-01 1.231398245007279679e-01 -2.238334229482322968e+00 7.555419793384636762e-01 -1.389698917543038814e-01 -1.732914665916531760e-01 2.116444739168477973e+00 8.094490723886936800e-01 9.097372819577470571e-01 -6.440802252718426102e-01
-8.452358256227664457e-01 7.900359098983911199e-01 -2.566005180464838720e-01 8.882047372265970964e-01 -9.755616580247825631e-01 1.154514771166504916e+00 1.117972439640171789e+00 -6.596813625551268823e-01 -6.217361599359867430e-01 -5.607243744273089359e-01
5.096200774743205042e-02 6.754983383218626791e-01 -2.492936430453668861e-01 -1.087127527972781005e+00 -8.973922894302766018e-02 -9.524736292427831152e-01 1.756591939874500019e+00 1.786029867915066127e+00 -4.671792662939588947e-01 -3.958484939067209996e-01
1.286605189137129956e+00 -9.312956036836113061e-01 -3.039877104024092391e-01 1.152451584336028789e+00 -5.456435584186429821e-01 -1.756109035356764048e-01 1.747950454429009481e-01 -1.939906581251616968e+00 -1.079151198924121813e+00 2.099819766248979480e+00
-1.085434267527702223e+00 1.059934199483446138e+00 6.212449581589744030e-01 -8.339782385065077630e-01 4.208397343849756833e-01 -4.135596519404053373e-01 -4.989497235147688503e-01 2.956036465013289205e-01 -1.340503090979509870e-02 4.044200154323269319e-02
8.656814086251192475e-02 4.568665791096453987e-01 1.582923670767401314e-02 1.070345073374348477e+00 1.436723941436473195e+00 1.124028137447060649e+00 2.325165946664020655e+00 -4.270932367555854148e-01 -4.494381226719838529e-01 8.814166373989223979e-01
1.001049247205976656e+00 1.133265450826880016e+00 1.162889040983683397e-01 1.414765003447284286e+00 4.975691534391379900e-02 4.720581122327131007e-01 -1.909638890007610890e+00 -1.910058488558996348e-01 4.248955846442488693e-01 -7.811385483955634035e-01
-1.208294014266697136e+00 2.045938681477524890e-01 -5.378131493871516344e-01 -1.041133586930119703e+00 2.049517227845729206e+00 -9.464187888063156917e-01 9.692278143350771535e-02 -6.269680500758531005e-01 9.393190494622497555e-01 5.509209430344188529e-01
-4.368412063921965904e-01 -1.981969114634437590e+00 -1.581492634627477967e-01 3.441896579719185834e-01 6.774581168968949463e-01 -1.495594061153117993e+00 1.884892842719221029e-01 6.877734023541254293e-01 1.279905109544968056e+00 5.827795272087735734e-01
6.784694302846824288e-01 -8.091906683412047885e-01 -2.326378518335800172e-01 -1.665118381262685965e+00 1.271730189844866965e+00 -1.496343753773704099e+00 -6.889150022059944423e-01 -2.378164906565481858e-03 -2.301714235736292968e-01 -2.126305258537717902e-01
-7.638708528997367742e-01 9.615087417528292990e-01 1.133075028799175987e+00 6.717377382203590930e-01 1.437797371696468707e+00 -1.422007515102102770e-01 5.907247459369534548e-01 -5.863264494815234595e-01 -1.310649519156508402e+00 -6.097088836644497523e-01
1.040073925264482640e-01 -2.209698266253115051e+00 5.597498032974664861e-01 5.398631646266690565e-01 -2.589219109131504215e-01 6.226029752557089569e-01 5.572425127090148422e-02 1.059516167064166403e+00 -1.516979495467305927e+00 1.362392555774224689e+00
1.111164879007482176e+00 4.399209791004815573e-01 4.572324001505692070e-01 1.004800915474259870e+00 7.361175649246185504e-01 8.482028547871731106e-02 3.551221393625206835e-01 1.887884584822982159e+00 -4.284076559545026835e-02 -2.695609162195458541e+00
2.586056391039621705e-01 -1.348120497414583729e+00 3.168352299522496085e-01 -1.641317432866527204e+00 -7.396277848003711686e-01 -1.149215938368779583e-01 1.847757050768952247e+00 -1.558174442360130973e-01 4.306875899663941687e-01 -1.718799535161203984e-01
9.410513924394152407e-02 8.697264175529526575e-01 6.455268584320328351e-01 -1.870875884215845941e+00 -2.492372488777669370e-01 1.194292863440221675e-01 -3.027366158064068169e-01 -1.346399339159125796e+00 -6.877847346526748673e-01 1.120444009375016980e+00
6.873004349180293904e-01 -1.281485910365672831e-01 -7.451226055928791281e-01 -9.906228427059976527e-01 -1.892069082842353867e+00 5.742039404192451624e-01 1.141379038678025815e+00 1.106058522490101170e+00 9.366359358640224952e-01 1.344965838446881279e-01
8.065750562482016939e-01 8.489991921383591711e-01 -3.937014264944891928e-01 4.956796943025931768e-01 7.575736228896465252e-02 1.288694348012379587e+00 1.268451351412222428e+00 6.835175192147785461e-01 -2.373307005823191707e-01 3.355523386273590591e-01
