-3.000723479622732226e-01 -1.010537698988266619e+00 -3.720112566364554008e-01 1.719855673758369785e-01 1.858181624265976994e+00 3.138443474816710599e-01
4.278908414001839078e-01 7.979926913863804039e-01 1.005968155068864611e+00 2.946358066994526070e-01 7.797803541120408299e-01 -1.030238527748215782e+00
-8.811170161503997234e-01 -6.700410191786709824e-02 -1.869770463775529967e-01 -1.025306670197433156e+00 -1.138458323188330956e+00 -1.267045918834406537e+00
1.604487329714314514e+00 -8.385486680614669119e-02 -1.155853395426998276e+00 -2.715186796941689851e-01 -1.630926539404568276e-01 -4.795385169804654291e-02
3.679207153301990441e-01 -2.737850631114268074e-01 1.253332937931858737e+00 -7.089508232730368231e-01 -1.073787301179139675e+00 5.335206995247393502e-01
-1.269715088337604492e+00 9.051088052554858709e-01 1.639422949129668794e+00 8.415455712975598024e-01 1.052910511309207875e+00 -5.944470835103764922e-02
7.934291223685994154e-01 -1.723536300141909283e+00 -3.034355050802575726e-01 -1.372821681564695695e-01 -9.619980674586408043e-01 1.128793747937520520e+00
1.145536546142685186e+00 -3.589651875342144693e-01 7.557633558873855240e-01 -2.399118215203384086e-01 3.524212403242478198e-01 -1.369632358025337782e+00
-1.084694402223589371e+00 1.118958659182374582e+00 6.297752638095959199e-01 -1.559833376653035342e-01 -7.646827905627218147e-01 -2.378697795105018109e-01
-3.183616156373778039e-01 1.179276089953431805e+00 1.503216074083250531e+00 -3.136668339327718380e-01 2.787187657222153780e-01 3.658083142763965401e-01
-1.276148344287862946e+00 -8.368411388316941701e-02 -1.874253115959753746e+00 -5.165260335246462109e-01 7.144556235495114205e-01 1.432352054794374663e+00
4.129608621540600821e-01 1.236721868682745251e+00 -2.008168497542064834e+00 -8.429751714297714638e-02 3.486385051235629806e-01 -5.065279100493162989e-01
5.228269723535328151e-01 1.906671053402425153e+00 -2.047670908445063720e+00 -3.445309072658719329e-01 3.265006658517938254e-01 -9.543164982262739571e-01
4.247719256942397714e-01 -9.052558716187223409e-01 1.877214473935604699e+00 1.116555477841833510e-01 -6.677027461390182550e-01 -4.027334725487996536e-01
-6.380195268393249464e-01 1.026456097760835684e+00 1.524618016133649778e-01 2.709073320175148236e-01 1.858800908370249250e+00 3.975624222552269216e-01
-1.510858917829964065e+00 8.658074031656344260e-01 -7.464246888523454748e-01 -1.220542467955147981e-01 3.657243285171977720e-01 -1.307983727693698139e-01
3.104196557278067828e-02 -1.854991346106936723e+00 -3.559258146471091511e-01 7.495028517668731460e-01 -4.752075166754383684e-01 2.165340333028943576e+00
2.765181014068846532e-01 -2.723529198689711883e+00 -3.489415354340321129e-01 -1.128897134616726472e-01 -3.368975510570969001e-01 -5.811779392640269437e-01
-1.672317956216085477e+00 -5.100563727649003176e-02 1.342726455969927013e+00 -1.618563201406489627e-01 -1.362979318508117377e+00 -1.059297162517393032e+00
7.870005918323732530e-01 3.479469350173418629e-01 1.931941762281510488e+00 8.253771987103049046e-01 6.164494081690931049e-01 -1.165641442365366459e-01
-1.065698420450833739e+00 -9.499186042572432820e-01 2.033634777044037723e+00 -3.211576747764872675e-01 -1.797570071961817284e+00 -1.496165732200359422e+00
1.418148800011285460e-01 -1.215734868169870309e+00 1.202894758843608525e+00 -2.833756233954595749e-01 2.941823752974433992e-01 1.165062834884124099e-01
1.564173822180916051e+00 -4.091294022237027539e-01 -3.340441997759593939e-01 -1.800615540771743905e-01 -6.457005913434128441e-01 3.710882290466826494e-01
-7.055562006734821257e-01 -1.083285537990209546e+00 8.776824973025296739e-01 1.328492224121607057e+00 -1.158167128339331775e+00 -9.385883464358042716e-03
-1.282892165644901716e+00 -9.314148355726622475e-01 -9.330781784099179132e-01 -3.107571878297219481e-01 -3.571386307470127836e-02 7.369707105747306253e-01
-1.182708175310938303e+00 4.413736374342763780e-02 -1.946214538369341884e+00 -3.355936234518680505e-01 -1.910446203137510457e+00 -2.007656893296780432e+00
-3.194752380384875967e-01 2.655699718511235652e+00 -1.014244649219379069e-01 -4.990659412835027342e-01 -7.656072711592953883e-01 7.748604315662308561e-01
1.427501238650435988e+00 8.775537086659499497e-01 1.852455347523155771e+00 8.518274676426939029e-01 1.663381068695116038e+00 3.680955811249576048e-01
-3.661649575001176826e-01 9.318300924393281282e-01 2.514694193928278254e-02 -4.274270232991929652e-01 -7.787265988500227110e-01 -2.087812207931868613e+00
7.083069926664726790e-01 2.864521394833127732e-01 1.798075458569877050e+00 2.050965804847711293e+00 -8.412305925145927565e-01 4.790639903849211456e-01
3.820619139131856135e-02 9.076517809211903653e-01 -1.149174790958473080e+00 1.986177821819083089e+00 2.130528781872520205e-01 -5.353818941392026742e-01
-7.827612518805652231e-01 2.861186914170076867e-01 -2.192094201096606576e-01 -1.512818319168544035e-01 -1.131399843618703382e+00 6.479290163198694330e-01
3.327817142646763426e-02 4.933056537321440782e-01 -1.599169382072862522e-01 1.123304379280282150e+00 -7.306711683834289373e-01 -1.334000561249439443e+00
4.019241922468301531e-02 -2.944310014915089146e-01 -6.248104145660054315e-02 1.318126312101176367e+00 -6.506054137061102749e-03 -6.428581247533590171e-01
-3.769452527028858690e-01 -1.047823002475986920e+00 1.770290849994542670e+00 -1.144054126109004949e-01 -2.166925404118996479e+00 -5.336547139142754359e-01
-5.508249205407219629e-01 5.723236283142326686e-01 1.719160243875403671e+00 -4.453668878035649814e-01 7.465705659687972284e-01 1.508378749016567433e+00
8.823274871798127972e-01 1.416491074351190038e+00 6.186146116210099466e-01 -1.558453767428973902e-01 -1.132930201554092631e-01 1.297086536969103365e+00
5.281839114973424509e-01 -1.895104929956326067e-01 -2.586269053168461229e-01 2.097803679430572110e+00 1.077080058130614137e+00 -9.988782544356160642e-01
9.498429710610853949e-01 2.591367090134787943e-01 9.957196898269585761e-01 -4.417641562291039214e-01 1.006880212464965174e+00 -2.033790220393892068e-01
