2.953099032316733874e-01 2.004798819868151560e-01 -7.460886131929078680e-02 6.711698944380154463e-01 1.924548166391654158e-01
7.426359809545306501e-01 3.091365100497113882e+00 -6.386828881604347252e-01 -5.349635781371820942e-01 -6.951545185136173699e-02
2.224874072991070317e+00 3.146463087527653912e-01 -9.027068610158406337e-01 1.918562421205154855e+00 -2.202957260484467716e-01
3.195240844782401557e-01 -6.367982796756932462e-01 -5.062545140066397886e-01 -1.525989187176777007e+00 -1.415094351839481512e-01
7.346426837046104996e-01 5.228889910754042081e-01 -2.232783452352505860e-01 -1.995155602319163002e+00 1.799993971465176257e+00
-4.996809987533197273e-01 -1.913716627643654578e+00 -2.984977328952611031e-01 2.672081159801367733e-01 -1.206422524138279329e+00
-8.825756252963400383e-01 -2.042484962601694765e+00 -2.111525663681793341e-01 -1.268904197779538556e+00 -4.130359553583845544e-01
-3.756582391133235777e-01 1.700361382646410124e+00 -7.694613998737130922e-01 -1.224188752537802349e+00 7.428204177829785815e-01
7.544766347328899503e-01 -1.262838185213290387e+00 4.893922385573913347e-01 -1.724722645762017725e+00 -5.055736869769336117e-01
1.460881025045549286e+00 -6.766524225798244974e-01 1.233768139330130964e+00 -6.932291395231304776e-02 -1.955109821144452642e+00
-1.192665016102410602e+00 -5.711517068621203563e-01 -1.796768721675536806e+00 -2.032718230348991850e-01 1.175088579538485778e+00
-8.237290919953159651e-01 9.524260402743471854e-01 -2.272864126776497073e-02 -6.913638495127746308e-01 -3.081181032847483681e-01
-7.655708881902897334e-01 4.592496377127759932e-01 -3.560177826779925003e-01 2.751754016546242299e-01 -6.667400426130818403e-01
-1.440507027410548924e+00 4.005619016099792873e-01 -1.186190513645886346e+00 2.743890027103840223e-01 -1.158710015277581329e+00
-1.345793793999599641e+00 1.065444480043438835e+00 1.154669379090814463e+00 3.426113810068506238e-01 3.231862759635711901e-01
-7.957757630197375143e-01 4.134846239279293401e-01 -7.526711773671491690e-01 -5.050872905353280817e-01 -5.062086301202133320e-01
-1.571343244472835077e-01 -1.666131567758543985e+00 -7.140364298681507460e-01 -2.417822912104884425e-01 -1.998350091422810559e-01
-3.975643641660776550e-01 1.667070359151206382e+00 4.228577261064410120e-01 2.177238356810015651e-01 -4.072302024148443111e-01
1.011529800369292964e-01 1.686589523428654314e+00 -1.721098581879456357e-01 -2.402032725987972128e+00 7.191143689543351147e-01
-8.497526797075813931e-01 2.161567273821183743e+00 -1.049204113297329682e-01 7.321218064871245490e-01 -2.635649482018306289e-01
-2.322317288467570240e-01 1.125584643122342354e-01 -5.943510681932950845e-01 -2.540494402366859639e-01 7.223123526101814518e-01
-9.434978434447911511e-01 -8.359293860652702302e-01 2.700410420553500668e-01 2.072445324530360899e+00 2.210850855223903122e-01
9.145310408163171978e-01 -3.245750344111765495e-02 -2.007400976585076879e+00 -2.963211360081541290e-01 1.199378580841467534e-01
-6.315502324185164884e-01 6.682969808846281889e-01 -1.494457833985037176e+00 1.193794265901601870e+00 1.766462163126111262e+00
-1.688008916780645574e+00 -1.830842709152359082e-01 1.138349302132096286e+00 -1.249739020907179032e+00 1.153563662844300453e+00
8.447689754480010027e-01 -1.311874278758332069e-01 1.822731998592957980e-01 1.003981095196539330e+00 -1.054406465436930729e+00
1.773467797575505767e+00 -9.058906183125814415e-01 -1.669851339034144733e+00 -2.728598117697928482e-01 -1.218260774200869312e+00
-1.711548382099861709e-01 1.487134074786875315e+00 1.067960978750701173e+00 2.066264358967879189e-01 -2.483769505097883912e-01
-1.017064242177340372e+00 3.936057649631025113e-01 -1.129668456789062025e+00 -6.109781382730152810e-01 1.166257495339495742e+00
5.785233936922055120e-01 -1.760439677654892288e+00 5.574123099954414462e-02 -1.759301265489895183e+00 -9.230791585281293843e-01
-1.086352997994006753e-01 2.402096828541944867e-02 2.072199454797256368e-01 7.715215594038915548e-01 7.385177888101149835e-01
1.807093850723476836e+00 -2.129260902780190090e+00 1.449005619375270948e+00 -1.074541205721369019e+00 -6.660157273169675651e-01
5.076820978907050641e-01 1.469117557917998473e+00 4.042446600979865967e-01 -1.133932258826096051e+00 -1.365275511732447544e+00
-1.253000706549023180e+00 7.827697133996045498e-01 3.617038260644713232e-01 3.517712336895422176e-01 -1.156825879075747743e+00
4.848532404396643791e-01 -5.365888607774885743e-01 -5.272354163374028957e-01 -1.430652451559050631e+00 -1.102031939710864217e+00
1.473775170618577324e+00 8.715187724077557707e-01 -5.467600266301448908e-01 -1.685584592629245648e-01 7.064886989362695324e-01
1.562597704497707296e+00 -3.013116855118866400e-01 1.528544122170201192e+00 -9.707494329428086877e-01 -4.241529249726578854e-01
1.335067629174871429e-01 1.540183675445625233e-01 1.275459086513055063e+00 1.594089559591121419e-01 -5.814174957152056233e-01
1.553850672301029689e+00 1.462687043333534387e+00 1.280968948067406021e+00 9.525813183306711673e-01 -2.033763029556165502e+00
1.370119145867214616e-01 8.665307657463630076e-01 -1.153419553236687101e+00 -2.454736152004103333e-01 -1.679121353637001157e-01
6.664216711383429415e-01 -2.221485453338297444e-01 -7.389909580522931176e-02 -1.703522999639532354e-01 -2.752806117160533361e-02
2.984119968535962203e-02 8.479933500138714386e-02 -8.676010612110446329e-01 1.089333523662458614e+00 -1.009127478502803266e+00
-1.047494315267322618e+00 6.085056043844283558e-01 3.090592395335731712e-01 -9.006765877952653820e-01 -4.122112004358358117e-01
3.583730912476991159e-01 -6.371038184976011154e-01 1.916770574714292408e-01 1.586232421377755664e+00 -2.000429974509398412e-01
-1.593547212301779537e+00 -1.690004248555093236e+00 1.062726122022833453e+00 7.109056347197044712e-01 1.100776133966811399e+00
-1.787732495010612377e+00 5.907219148354210247e-01 1.459716354461576771e+00 -3.049134199899594666e-01 1.662864371461818092e+00
1.710005098291971448e+00 -2.002999662909281220e+00 -1.050133732465686087e+00 -1.579351929831234846e+00 -2.710786006862302422e-01
9.731175355108201419e-01 -1.061686806642789360e+00 8.309171078297010460e-02 -1.338076378811602352e+00 -1.414434398733126708e+00
-8.037883017228313332e-01 3.140564620408435870e-01 7.926373462248071933e-01 1.044712255832410897e+00 -3.543407829731367031e-01
-2.067545300102407779e+00 -1.385541048710727141e+00 -3.167823441859699551e-01 1.459441249234198490e-01 1.232408798649915038e+00
-1.314957347786186226e+00 -1.470346318925585871e+00 5.341891278505214169e-01 -1.121884463787876929e-02 -1.468273799464355989e+00
1.077543266758232310e+00 -2.463896420722941460e+00 -6.116395600655494258e-01 2.289157570442957645e+00 4.189297024170368644e-02
9.908638200659859452e-01 3.616304134667207570e-01 -1.443524944490100159e+00 -1.822481948177239408e+00 -2.602018476832615446e-01
-1.242495720025040162e+00 -1.315790312892557656e+00 2.810047193415977640e-01 8.162657569971942806e-01 1.928504937671799535e+00
9.587481052428709072e-02 -2.524618787736769843e-01 1.084843325517577561e+00 7.079187568948358544e-01 1.214123208112201979e+00
1.446975201535707356e+00 5.791220531512562830e-03 1.029509442331286051e+00 4.752797558052611060e-01 1.647430640781246236e+00
1.913297744394137911e+00 4.347806624039384227e-01 3.669585706875959086e-01 -2.006315471591582966e+00 -1.459049732444121839e+00
1.225949649428793142e+00 3.209388413017985608e-02 1.295871100139149412e+00 1.385551856727589071e+00 1.079635807038922035e+00
-4.282646463286159388e-01 3.024352188731753155e-01 2.079281466777001264e-01 6.938962420637461159e-01 1.661889052145725909e+00
