-1.802594959735870361e-02 -1.120568513870239258e+00 1.914031803607940674e-03 -1.488730311393737793e+00 4.363884776830673218e-02 -3.024896048009395599e-02 -1.143520832061767578e+00 3.077127933502197266e-01 9.844798594713211060e-03 2.378279715776443481e-02
9.596206247806549072e-03 5.131086707115173340e-01 -1.780291646718978882e-02 6.134163141250610352e-01 2.636457979679107666e-02 -6.861374247819185257e-03 -1.171996116638183594e+00 -1.883237361907958984e+00 9.530097246170043945e-03 1.405851263552904129e-02
2.423003315925598145e-03 4.737124443054199219e-01 -7.356703281402587891e-05 5.966524481773376465e-01 5.887523293495178223e-03 -1.040287688374519348e-02 -3.059462308883666992e-01 6.252154707908630371e-03 -1.412927359342575073e-02 5.208083428442478180e-03
4.684254527091979980e-03 4.726774692535400391e-01 6.648674607276916504e-04 5.997316837310791016e-01 6.765276193618774414e-03 -9.749267250299453735e-03 -3.045179545879364014e-01 3.300020694732666016e-01 -1.584307476878166199e-02 4.037768580019474030e-03
-1.304589211940765381e-03 5.263127088546752930e-01 -4.823762923479080200e-03 6.157248020172119141e-01 2.447455376386642456e-02 -1.026901789009571075e-02 -1.156791806221008301e+00 1.116522669792175293e+00 9.151771664619445801e-04 8.789123035967350006e-03
-2.650256454944610596e-02 5.229279398918151855e-01 -2.477034926414489746e-02 6.109681725502014160e-01 3.270646929740905762e-02 -4.408302158117294312e-02 1.854439139366149902e+00 1.180686831474304199e+00 2.093249559402465820e-02 -3.341055475175380707e-03
-1.364590972661972046e-02 -1.105926394462585449e+00 6.856791675090789795e-03 -1.420487999916076660e+00 1.415648311376571655e-02 -3.527373448014259338e-02 -3.116536736488342285e-01 7.433198094367980957e-01 1.105707138776779175e-02 2.065227180719375610e-02
-1.162591576576232910e-02 -1.101627349853515625e+00 -1.037260890007019043e-02 5.154112577438354492e-01 2.445475757122039795e-02 -4.955076426267623901e-02 1.168022513389587402e+00 1.917010545730590820e+00 3.327047079801559448e-02 -2.080849371850490570e-03
1.836603134870529175e-02 -1.131851911544799805e+00 -1.210583373904228210e-02 4.870572686195373535e-01 -1.334033906459808350e-03 -2.569295279681682587e-02 1.175602525472640991e-01 3.107930421829223633e-01 1.191424205899238586e-02 -3.053164109587669373e-04
1.131980866193771362e-02 -1.827362298965454102e+00 -6.847754120826721191e-04 4.614761471748352051e-01 1.499272882938385010e-02 -2.042459510266780853e-02 -7.512890100479125977e-01 2.878494262695312500e-01 1.195690780878067017e-02 2.353726327419281006e-02
-1.806157082319259644e-02 4.927822351455688477e-01 -3.088146075606346130e-02 6.141362786293029785e-01 3.410777449607849121e-02 -4.211678355932235718e-02 1.910737395286560059e+00 2.873767018318176270e-01 1.743936538696289062e-02 -3.842650912702083588e-03
-3.008652478456497192e-02 7.721467614173889160e-01 -5.454410240054130554e-02 -1.810768723487854004e+00 4.971998929977416992e-02 -6.018930673599243164e-02 6.189894676208496094e-01 1.112372517585754395e+00 3.987701982259750366e-02 -2.726144157350063324e-03
-6.200678646564483643e-03 4.900111556053161621e-01 -2.334507554769515991e-02 6.060376167297363281e-01 2.119971811771392822e-02 -2.325642853975296021e-02 6.036336421966552734e-01 -1.940758943557739258e+00 1.183420419692993164e-02 1.180186588317155838e-02
-2.127132564783096313e-02 5.384651422500610352e-01 -2.846741676330566406e-02 6.176750659942626953e-01 2.622333168983459473e-02 -4.383207112550735474e-02 1.843212485313415527e+00 7.728033661842346191e-01 1.586632430553436279e-02 -6.280577741563320160e-03
