3.762506424027703966e-01 -1.282667608459090447e+00 8.086133036786812278e-01 1.972892238034313461e+00 -1.386500126744358186e+00 6.950883216509812224e-01 -5.732274453295398420e-01
1.059055688265755801e+00 -1.264319975975948251e-01 -1.103367090322778132e+00 -1.110928794584300050e+00 1.405223260881696135e+00 1.935625383553037926e+00 -2.076829179568917549e-04
1.163661092551410370e+00 -1.911874580075847430e-01 3.736152263648430116e-01 1.458787070184876189e+00 6.962744478769126999e-02 -3.322219449107188249e-01 2.206042507645874506e-01
2.424899061347301765e-01 -9.475869750115244461e-01 1.221062650004686029e-01 3.484450441969405565e-01 8.253010311788536169e-02 5.753166806541423206e-01 1.241224581466095600e+00
-4.128844895773507440e-01 5.502079169861162633e-01 4.585519048668992848e-02 1.187049862479276685e+00 -1.648430282146124970e-01 -4.281275271455017295e-01 1.720298556347638952e+00
-3.681189175165400229e-01 1.077669010664413118e+00 -2.022404177627085353e+00 -2.850962179411056785e-01 -1.249192430450771107e+00 -3.748601928821548857e-01 1.762028115575165144e+00
-3.721738562168929731e-01 6.880684973160808848e-01 -1.165364001259591831e+00 -1.017382219119838949e-02 1.687482372913375217e+00 4.151884617456574889e-01 -1.329957201824080171e-01
1.189696218603873756e+00 7.981143214268364705e-01 -8.940139615308224236e-03 1.403903393466000793e+00 -1.421864602925179799e+00 1.008852198806961642e+00 -3.776401424634976411e-01
8.703465824651048788e-01 9.261316986480218061e-01 1.075102964277962814e+00 1.928772251439027974e+00 -4.217266561811169323e-01 1.692849620428820423e-01 -1.755567600998929612e-01
3.162466403603931830e-01 3.392248066529795492e-01 2.043930365614882394e+00 2.032591347847214069e-01 1.298951602476852818e+00 2.215318444909863960e-01 -9.553375912426436134e-01
6.404311459767765280e-01 -8.504489820162068892e-01 8.604107280491146703e-02 6.257527141714945840e-01 -8.834484504399023885e-01 6.964903066082559491e-01 -1.227396167115996528e+00
-2.117810781907552453e+00 -1.309250890235106990e+00 2.429694355918235793e+00 4.759730754659728946e-01 -9.751763098402430607e-01 -6.862571834336160803e-01 -1.967552127672425044e+00
3.431322883279424446e-02 -9.110054426239038161e-01 -2.919341568194411263e-01 1.358028711631302510e-01 -8.153338022545495445e-01 1.363759707343538574e+00 -1.131319192078624525e+00
6.689189799501560341e-01 -9.691583247352083541e-01 -9.560877801819738231e-01 -2.651619270145601504e-01 1.642478121957779535e+00 5.100449463043699172e-01 -6.577350159240622496e-01
1.130658776899298168e+00 3.540180159585414321e-01 3.178676468114340764e-02 1.287669399424111072e+00 2.258566400255615225e-01 8.282216855535089461e-01 -1.814010958173424060e+00
2.809124997902459064e-01 -1.422825441488111853e+00 -3.562871761427638395e-02 -1.521918937603848054e-01 8.849058509594625033e-01 8.290299962547205415e-02 -9.555851060013187404e-02
2.432142003781519457e-01 2.934782327605738317e-01 -7.907650919344449969e-02 -8.258445367679404514e-01 -1.189089120342049499e+00 2.187465707863833764e+00 -2.533959075761759161e-01
-2.953469545548606523e-01 5.092975640580360563e-01 -1.885348499027054980e-01 1.452481698814502398e+00 1.595126497526839326e+00 -2.848513124782551920e+00 -5.268680230075679649e-01
-1.288823606179633763e-01 5.907419871111306842e-01 2.375789537291593256e-01 3.261238898626868665e-01 -1.543898527913171614e+00 1.022482197590377284e+00 7.946859453651500260e-01
