-1.165452599525451660e-02 -3.007198572158813477e-01 -1.626431196928024292e-01 1.689571142196655273e-02 -9.795576333999633789e-03 5.504902601242065430e-01 2.313546091318130493e-02 -4.776917099952697754e-01
-8.637823164463043213e-03 6.741261482238769531e-01 1.861057758331298828e+00 2.858956903219223022e-02 -1.947850733995437622e-02 5.106299519538879395e-01 3.082729130983352661e-02 -4.916856884956359863e-01
-6.924949586391448975e-03 6.687944531440734863e-01 -1.446489840745925903e-01 2.159241214394569397e-02 -9.645447134971618652e-03 5.304694771766662598e-01 2.344926446676254272e-02 -4.938641190528869629e-01
-9.716868400573730469e-03 -7.288241982460021973e-01 -1.458272188901901245e-01 1.166880130767822266e-02 -7.009826600551605225e-03 5.419806838035583496e-01 2.269358932971954346e-02 -4.687364101409912109e-01
-7.185980677604675293e-03 6.843313574790954590e-01 -5.724142789840698242e-01 1.946204528212547302e-02 -9.667560458183288574e-03 5.338054299354553223e-01 2.230326086282730103e-02 -4.930639266967773438e-01
1.197116822004318237e-02 -3.506121039390563965e-01 8.406398296356201172e-01 1.238213852047920227e-02 -5.002863705158233643e-03 -1.990018844604492188e+00 1.924840360879898071e-02 5.194969475269317627e-03
-1.104319840669631958e-02 -3.140138983726501465e-01 -5.956678390502929688e-01 1.411944627761840820e-02 -9.338729083538055420e-03 5.496292114257812500e-01 2.187987416982650757e-02 -4.758591651916503906e-01
-1.926316320896148682e-02 3.612051904201507568e-02 1.157022356986999512e+00 3.663092106580734253e-02 -2.238485962152481079e-02 5.065720677375793457e-01 2.818860486149787903e-02 -4.766151309013366699e-01
-1.198721677064895630e-02 -2.849739193916320801e-01 -1.133189797401428223e+00 1.484216377139091492e-02 -1.337065547704696655e-02 5.488424897193908691e-01 1.739335060119628906e-02 -4.759367108345031738e-01
-6.687387824058532715e-03 -1.060651779174804688e+00 -1.604774743318557739e-01 6.899606436491012573e-03 -4.724692553281784058e-03 5.429632067680358887e-01 1.853383332490921021e-02 -4.618254303932189941e-01
3.361076116561889648e-02 6.521934866905212402e-01 2.728165984153747559e-01 2.032067626714706421e-03 1.594883203506469727e-02 -2.102262973785400391e+00 1.520923525094985962e-02 3.227479755878448486e-03
-8.703574538230895996e-03 1.815319895744323730e+00 1.227114319801330566e+00 4.344844445586204529e-02 -2.048658579587936401e-02 4.811748862266540527e-01 1.981705427169799805e-02 1.918275713920593262e+00
-4.772659018635749817e-02 -3.234289884567260742e-01 8.021721839904785156e-01 4.870701581239700317e-02 -3.488003462553024292e-02 -8.730632662773132324e-01 1.046461611986160278e-02 -1.290886104106903076e-01
-8.637823164463043213e-03 6.741261482238769531e-01 1.861057758331298828e+00 2.858956903219223022e-02 -1.947850733995437622e-02 5.106299519538879395e-01 3.082729130983352661e-02 -4.916856884956359863e-01
2.470508217811584473e-03 -1.843836069107055664e+00 -6.130755543708801270e-01 1.613903790712356567e-03 4.699055105447769165e-03 5.773949027061462402e-01 9.602263569831848145e-03 1.137257218360900879e+00
-2.162424474954605103e-02 -2.906677722930908203e-01 1.154754757881164551e+00 3.576135635375976562e-02 -2.305752784013748169e-02 5.075325369834899902e-01 2.776529639959335327e-02 -4.669718742370605469e-01
-2.125982195138931274e-02 -7.423859238624572754e-01 7.954841852188110352e-01 2.850484102964401245e-02 -2.050753682851791382e-02 5.041422843933105469e-01 2.752311900258064270e-02 -4.686719775199890137e-01
3.183647990226745605e-03 -1.821668624877929688e+00 2.565118670463562012e-01 -2.012141048908233643e-03 1.374270394444465637e-02 5.296418070793151855e-01 1.190412044525146484e-02 1.910475015640258789e+00
-2.993544191122055054e-02 6.688011884689331055e-01 2.612763643264770508e-01 3.945951908826828003e-02 -1.786825805902481079e-02 -9.374882578849792480e-01 6.805785000324249268e-03 -1.746537089347839355e-01
-2.173040062189102173e-02 -2.773171067237854004e-01 1.150905489921569824e+00 3.581957891583442688e-02 -2.307625859975814819e-02 5.097339749336242676e-01 2.785436809062957764e-02 -4.680503606796264648e-01
3.325566649436950684e-04 -1.052058458328247070e+00 -5.981561541557312012e-01 1.952569931745529175e-03 4.651449620723724365e-03 5.565978884696960449e-01 7.124766707420349121e-04 1.847461342811584473e+00
-7.185980677604675293e-03 6.843313574790954590e-01 -5.724142789840698242e-01 1.946204528212547302e-02 -9.667560458183288574e-03 5.338054299354553223e-01 2.230326086282730103e-02 -4.930639266967773438e-01
