2.005582153797149658e-01 -1.319872260093688965e+00 -6.497047841548919678e-03 -4.156340658664703369e-02 5.096570402383804321e-02 3.706892579793930054e-02 -5.564547181129455566e-01
1.166292548179626465e+00 5.751735568046569824e-01 -2.626322209835052490e-02 -1.181246161460876465e+00 2.524354308843612671e-02 1.418545097112655640e-02 -1.327226459980010986e-01
1.135482549667358398e+00 5.282481312751770020e-01 -2.095686644315719604e-02 1.804044127464294434e+00 1.381859183311462402e-02 1.128773763775825500e-02 2.692325115203857422e-01
1.982105672359466553e-01 -8.968421220779418945e-01 6.646764464676380157e-03 -1.884167343378067017e-01 2.549537271261215210e-02 4.146191477775573730e-02 1.167902350425720215e+00
-3.950871527194976807e-01 6.845564842224121094e-01 -3.096226416528224945e-02 1.030519604682922363e+00 1.668804883956909180e-02 1.737663894891738892e-02 1.787489652633666992e+00
-3.864545226097106934e-01 6.578409075736999512e-01 -2.659069560468196869e-02 -3.256652951240539551e-01 1.483444124460220337e-02 1.527577638626098633e-02 1.797742605209350586e+00
-3.264975845813751221e-01 5.584430098533630371e-01 -2.101885713636875153e-02 -3.407473862171173096e-01 3.429751098155975342e-02 9.570300579071044922e-03 -1.675220727920532227e-01
1.156297206878662109e+00 6.257355809211730957e-01 -2.599275298416614532e-02 1.075592041015625000e+00 3.797682374715805054e-02 1.898724958300590515e-02 -5.757078528404235840e-01
1.156095147132873535e+00 4.978094696998596191e-01 -2.249371074140071869e-02 1.787428498268127441e+00 2.214970439672470093e-02 1.324301585555076599e-02 -1.212062612175941467e-01
2.397698462009429932e-01 5.819510817527770996e-01 -2.028120681643486023e-02 3.479339778423309326e-01 2.493492513895034790e-02 1.149656996130943298e-02 -1.209021568298339844e+00
5.998963117599487305e-01 -9.735454320907592773e-01 -7.986735552549362183e-03 -1.872833520174026489e-01 3.972805291414260864e-02 4.504678398370742798e-02 -1.173240184783935547e+00
-1.996006488800048828e+00 -1.385761260986328125e+00 -4.379861056804656982e-03 -4.735521972179412842e-02 6.516816467046737671e-02 2.882417291402816772e-02 -1.865190267562866211e+00
-2.783956378698348999e-02 5.825758576393127441e-01 -2.008463814854621887e-02 3.581602275371551514e-01 2.609263360500335693e-02 1.081270352005958557e-02 -1.229882478713989258e+00
5.743902921676635742e-01 -9.368487000465393066e-01 -8.525025099515914917e-03 -1.970869600772857666e-01 4.881251603364944458e-02 4.724178463220596313e-02 -5.733805298805236816e-01
1.190458774566650391e+00 5.800411105155944824e-01 -2.790008299052715302e-02 1.092310547828674316e+00 3.601151704788208008e-02 1.830833032727241516e-02 -1.786585807800292969e+00
2.050271928310394287e-01 -1.322712421417236328e+00 -4.226086661219596863e-03 -8.476656675338745117e-02 4.153281450271606445e-02 3.439346700906753540e-02 -1.084580793976783752e-01
2.436959147453308105e-01 5.758331418037414551e-01 -2.734720893204212189e-02 -1.251955986022949219e+00 2.993068844079971313e-02 1.291942596435546875e-02 -1.437381505966186523e-01
-3.448081016540527344e-01 4.527535438537597656e-01 -2.661616913974285126e-02 1.837596654891967773e+00 3.747486323118209839e-02 1.305536925792694092e-02 -6.252247691154479980e-01
-9.804863482713699341e-02 6.441121101379394531e-01 -9.080974385142326355e-03 3.823953866958618164e-01 2.605360001325607300e-02 6.319686770439147949e-03 7.583381533622741699e-01
1.084988117218017578e+00 6.459957957267761230e-01 -2.271629124879837036e-02 -3.315141797065734863e-01 4.602015018463134766e-03 2.346488833427429199e-02 1.853375434875488281e+00
-7.591634988784790039e-01 5.418670773506164551e-01 -3.591562062501907349e-02 -1.215692639350891113e+00 4.605276137590408325e-02 1.273704320192337036e-02 -6.765980720520019531e-01
-4.709679633378982544e-02 6.099724173545837402e-01 -2.520076744258403778e-02 -1.212407708168029785e+00 2.277810871601104736e-02 1.050288975238800049e-02 2.207191288471221924e-01
-7.673730254173278809e-01 -1.366706132888793945e+00 -5.463111214339733124e-03 -3.492427989840507507e-03 4.926422238349914551e-02 3.442824631929397583e-02 -1.208549618721008301e+00
2.279819250106811523e-01 6.101160645484924316e-01 -2.603137120604515076e-02 -1.254004716873168945e+00 2.142492681741714478e-02 1.126679778099060059e-02 2.360463142395019531e-01
-7.683266401290893555e-01 5.848626494407653809e-01 -1.291475445032119751e-02 -1.196555495262145996e+00 2.421560883522033691e-02 4.727192223072052002e-03 1.116261124610900879e+00
5.883755683898925781e-01 5.756123065948486328e-01 -1.638529263436794281e-02 -3.227483630180358887e-01 2.382734417915344238e-02 1.109746843576431274e-02 2.364504933357238770e-01
1.720234513282775879e+00 6.046604514122009277e-01 -1.691897027194499969e-02 -1.197968721389770508e+00 1.293442398309707642e-02 1.429902017116546631e-02 8.046135902404785156e-01
-1.847839474678039551e+00 6.331536769866943359e-01 -6.223032251000404358e-03 -3.284730315208435059e-01 3.510533273220062256e-02 4.182390868663787842e-03 1.416131854057312012e-01
-1.131641268730163574e+00 6.438599824905395508e-01 -1.125755719840526581e-03 4.239543974399566650e-01 3.463455289602279663e-02 8.361808955669403076e-03 6.858544349670410156e-01
-1.890595793724060059e+00 5.723930597305297852e-01 -1.501160673797130585e-02 -1.291595101356506348e+00 3.368601948022842407e-02 2.185650169849395752e-03 1.323868334293365479e-01
-1.126663565635681152e+00 5.423928499221801758e-01 -1.872874237596988678e-02 -1.288312673568725586e+00 3.232835978269577026e-02 1.027479022741317749e-02 1.773419678211212158e-01
5.889839529991149902e-01 6.112796664237976074e-01 -2.397034503519535065e-02 1.046631217002868652e+00 3.228241205215454102e-02 1.715181767940521240e-02 -1.537421643733978271e-01
5.834445953369140625e-01 6.110658645629882812e-01 -2.690997906029224396e-02 -1.293735146522521973e+00 1.993426680564880371e-02 1.228853315114974976e-02 2.498863041400909424e-01
-3.094477653503417969e-01 5.444155335426330566e-01 -3.270311653614044189e-02 -1.339222788810729980e+00 2.727045118808746338e-02 9.565722197294235229e-03 -1.254720211029052734e+00
-3.133733570575714111e-01 5.518768429756164551e-01 -2.852199040353298187e-02 3.348785936832427979e-01 3.930898755788803101e-02 1.192935183644294739e-02 -1.868151664733886719e+00
1.824981093406677246e+00 5.781785249710083008e-01 -2.868848852813243866e-02 1.090059399604797363e+00 3.378542512655258179e-02 2.006104215979576111e-02 -1.768277406692504883e+00
1.739901006221771240e-01 6.437959671020507812e-01 -2.348509244620800018e-02 -3.222840130329132080e-01 1.370366662740707397e-02 1.745236665010452271e-02 1.813829183578491211e+00
-4.746437817811965942e-02 -1.356698036193847656e+00 -6.120523437857627869e-03 -6.919309496879577637e-02 4.278174787759780884e-02 3.428765386343002319e-02 -1.175903320312500000e+00
-3.512392044067382812e-01 -2.040682077407836914e+00 -9.566861204802989960e-03 -1.322924904525279999e-02 1.593418419361114502e-02 3.524858504533767700e-02 2.721606492996215820e-01
-4.132438302040100098e-01 -1.947789430618286133e+00 -1.674399338662624359e-02 1.623130030930042267e-02 1.737888157367706299e-02 4.102163761854171753e-02 1.818149089813232422e+00
-3.655254542827606201e-01 -1.972326278686523438e+00 -5.813203752040863037e-04 5.293430760502815247e-03 1.575540006160736084e-02 2.573185414075851440e-02 1.176172971725463867e+00
-3.094477653503417969e-01 5.444155335426330566e-01 -3.270311653614044189e-02 -1.339222788810729980e+00 2.727045118808746338e-02 9.565722197294235229e-03 -1.254720211029052734e+00
2.116910815238952637e-01 6.257326602935791016e-01 -1.568792201578617096e-02 -1.176389694213867188e+00 1.737549155950546265e-02 5.569957196712493896e-03 1.152152061462402344e+00
-3.472588658332824707e-01 5.231710672378540039e-01 -1.964001916348934174e-02 1.713359355926513672e+00 2.126189321279525757e-02 1.014002412557601929e-02 2.167218029499053955e-01
5.379512310028076172e-01 6.075753569602966309e-01 -1.856333017349243164e-02 -1.268316388130187988e+00 2.452309429645538330e-02 8.603706955909729004e-03 7.691484689712524414e-01
5.339031219482421875e-01 -1.955584526062011719e+00 -1.609012298285961151e-02 2.487765625119209290e-03 1.409158855676651001e-02 4.391574114561080933e-02 1.856101632118225098e+00
1.784759283065795898e+00 -1.411773562431335449e+00 -9.209040552377700806e-03 5.767692625522613525e-02 4.710235446691513062e-02 4.058913141489028931e-02 -1.722535610198974609e+00
1.166536808013916016e+00 -1.403350949287414551e+00 -8.431570604443550110e-03 3.511495888233184814e-02 4.915470629930496216e-02 3.905013948678970337e-02 -1.733175754547119141e+00
-1.158468246459960938e+00 5.958798527717590332e-01 -1.124735735356807709e-02 3.355297148227691650e-01 4.045233130455017090e-02 1.334790140390396118e-02 -2.467714548110961914e-01
1.846681535243988037e-01 -1.271669983863830566e+00 8.151150308549404144e-03 2.072493918240070343e-02 2.504518628120422363e-02 3.278572857379913330e-02 1.201259016990661621e+00
-3.359935283660888672e-01 5.681632161140441895e-01 -3.439936786890029907e-02 -1.290374040603637695e+00 4.105628281831741333e-02 1.278881728649139404e-02 -6.357859373092651367e-01
-1.825558543205261230e+00 -2.030912160873413086e+00 -6.355494260787963867e-03 -6.814502179622650146e-02 4.396601766347885132e-02 3.737955540418624878e-02 -6.864839792251586914e-01
-1.102378740906715393e-01 -1.284922361373901367e+00 6.260066293179988861e-03 -7.239902019500732422e-02 3.508388996124267578e-02 3.405065089464187622e-02 7.951918244361877441e-01
-1.141048550605773926e+00 5.827550292015075684e-01 -1.358269713819026947e-02 3.867089450359344482e-01 3.516203165054321289e-02 1.244271174073219299e-02 -1.291576027870178223e+00
1.794732332229614258e+00 5.511703491210937500e-01 -1.805639453232288361e-02 -3.288072049617767334e-01 2.527451515197753906e-02 1.494313776493072510e-02 -9.543681889772415161e-02
1.131311893463134766e+00 -1.328945398330688477e+00 -3.541904501616954803e-03 -8.157917857170104980e-02 3.690716624259948730e-02 3.464052081108093262e-02 -9.368232637643814087e-02
1.152777791023254395e+00 6.516801714897155762e-01 -1.733381114900112152e-02 3.369107544422149658e-01 1.541551947593688965e-02 1.201289147138595581e-02 2.781336009502410889e-01
5.743902921676635742e-01 -9.368487000465393066e-01 -8.525025099515914917e-03 -1.970869600772857666e-01 4.881251603364944458e-02 4.724178463220596313e-02 -5.733805298805236816e-01
-1.932957291603088379e+00 5.843310952186584473e-01 -3.136140294373035431e-03 -1.206199407577514648e+00 2.898074686527252197e-02 -3.737978637218475342e-03 1.066992521286010742e+00
-3.536456823348999023e-01 -1.331116557121276855e+00 -5.852211266756057739e-03 -8.603014051914215088e-02 4.375715553760528564e-02 3.216645121574401855e-02 -1.495766341686248779e-01
5.683391094207763672e-01 6.553539633750915527e-01 -8.114621974527835846e-03 3.751304745674133301e-01 1.553194969892501831e-02 5.915306508541107178e-03 1.170584559440612793e+00
-7.785429954528808594e-01 5.587085485458374023e-01 -2.712207473814487457e-02 3.854565918445587158e-01 4.426374286413192749e-02 1.358678564429283142e-02 -1.890123009681701660e+00
1.921559870243072510e-01 -1.304963707923889160e+00 -2.109188586473464966e-03 -5.862427875399589539e-03 3.234481066465377808e-02 3.228420764207839966e-02 2.980047166347503662e-01
1.084769964218139648e+00 7.209707498550415039e-01 -2.443409524857997894e-02 3.424395620822906494e-01 4.531145095825195312e-04 2.420589327812194824e-02 1.867963552474975586e+00
1.165740489959716797e+00 -9.827620983123779297e-01 -7.015183568000793457e-03 -2.139627188444137573e-01 3.554955124855041504e-02 4.519305378198623657e-02 -1.138846278190612793e+00
-8.376922607421875000e-01 -8.831555843353271484e-01 -9.572420269250869751e-03 -1.677172183990478516e-01 2.221234887838363647e-02 5.559328198432922363e-02 1.774187684059143066e+00
