-4.594943046569824219e+00 -4.112115383148193359e+00 -4.748708248138427734e+00
-4.074946880340576172e+00 -4.136344432830810547e+00 -5.695852756500244141e+00
-5.611170768737792969e+00 -4.552049160003662109e+00 -5.901682376861572266e+00
-3.869322061538696289e+00 -4.715818405151367188e+00 -4.848818302154541016e+00
-3.970842599868774414e+00 -4.743218898773193359e+00 -4.489227771759033203e+00
-4.001576423645019531e+00 -5.383829593658447266e+00 -2.127932548522949219e+00
-4.099657535552978516e+00 -4.636712551116943359e+00 -2.371355295181274414e+00
-5.650886535644531250e+00 -5.696081161499023438e+00 -5.289796829223632812e+00
-4.711307525634765625e+00 -4.215794563293457031e+00 -5.043665409088134766e+00
-5.498327255249023438e+00 -5.678999423980712891e+00 -2.517897129058837891e+00
-5.568083763122558594e+00 -4.480670928955078125e+00 -4.877737522125244141e+00
-3.433842182159423828e+00 -4.308642864227294922e+00 -4.758618831634521484e+00
-3.284943342208862305e+00 -4.412559509277343750e+00 -2.408702373504638672e+00
-4.295069694519042969e+00 -3.520616531372070312e+00 -5.843438148498535156e+00
-4.001576423645019531e+00 -5.383829593658447266e+00 -2.127932548522949219e+00
-4.708762168884277344e+00 -3.958630561828613281e+00 -3.876927852630615234e+00
-3.847438097000122070e+00 -4.543848991394042969e+00 -4.689423084259033203e+00
-5.402754783630371094e+00 -4.809521198272705078e+00 -4.904634475708007812e+00
-4.780172348022460938e+00 -5.503060817718505859e+00 -2.040112257003784180e+00
-3.168761253356933594e+00 -4.630779266357421875e+00 -2.522147178649902344e+00
-5.488585472106933594e+00 -5.544661998748779297e+00 -5.598002910614013672e+00
-5.498327255249023438e+00 -5.678999423980712891e+00 -2.517897129058837891e+00
-4.846192359924316406e+00 -4.298504829406738281e+00 -2.203784227371215820e+00
-4.518011093139648438e+00 -4.370236396789550781e+00 -4.783435344696044922e+00
-4.288448333740234375e+00 -5.386545181274414062e+00 -2.595375299453735352e+00
-4.728281021118164062e+00 -2.745950222015380859e+00 -4.440662860870361328e+00
-5.636909484863281250e+00 -4.325461864471435547e+00 -2.425063133239746094e+00
-5.669141769409179688e+00 -4.087101459503173828e+00 -4.574435234069824219e+00
-3.868221998214721680e+00 -4.971033573150634766e+00 -4.595921516418457031e+00
-3.990785837173461914e+00 -5.798436641693115234e+00 -2.351041793823242188e+00
-5.700533866882324219e+00 -4.534345626831054688e+00 -2.356394052505493164e+00
-3.952894926071166992e+00 -4.721609592437744141e+00 -5.655869960784912109e+00
-4.672871589660644531e+00 -4.062749385833740234e+00 -5.659820556640625000e+00
-5.601468086242675781e+00 -4.031116008758544922e+00 -4.293518543243408203e+00
-4.719981193542480469e+00 -4.001756668090820312e+00 -5.328763484954833984e+00
-3.972756385803222656e+00 -5.355123996734619141e+00 -5.970641613006591797e+00
-4.726277351379394531e+00 -4.423663616180419922e+00 -2.268397092819213867e+00
-4.783126831054687500e+00 -5.124559402465820312e+00 -1.885894536972045898e+00
-5.357320785522460938e+00 -3.534290313720703125e+00 -4.184412956237792969e+00
-4.034491539001464844e+00 -4.600121021270751953e+00 -4.540838718414306641e+00
-5.665356636047363281e+00 -2.897938728332519531e+00 -4.823199748992919922e+00
-5.470858573913574219e+00 -3.775775909423828125e+00 -5.281471729278564453e+00
-5.715110778808593750e+00 -2.790390968322753906e+00 -5.081205844879150391e+00
-4.708627700805664062e+00 -4.401462078094482422e+00 -4.464987754821777344e+00
-3.945516824722290039e+00 -4.794889926910400391e+00 -2.251795053482055664e+00
-4.270632266998291016e+00 -4.292991638183593750e+00 -5.793208122253417969e+00
-4.577214241027832031e+00 -2.961801528930664062e+00 -5.883741855621337891e+00
-4.696944236755371094e+00 -4.766940116882324219e+00 -4.986731052398681641e+00
-5.580639839172363281e+00 -4.867732048034667969e+00 -4.931478977203369141e+00
-4.775705337524414062e+00 -4.483624935150146484e+00 -2.247253894805908203e+00
-5.665206909179687500e+00 -4.086727142333984375e+00 -5.897344112396240234e+00
-5.678790092468261719e+00 -2.960795402526855469e+00 -5.907292842864990234e+00
-4.331145763397216797e+00 -5.432925224304199219e+00 -5.695978641510009766e+00
-4.721564292907714844e+00 -2.685124874114990234e+00 -4.868863582611083984e+00
-4.483649253845214844e+00 -5.033969879150390625e+00 -5.482423305511474609e+00
-4.278427600860595703e+00 -3.683634281158447266e+00 -2.722978591918945312e+00
-3.284943342208862305e+00 -4.412559509277343750e+00 -2.408702373504638672e+00
-3.470009803771972656e+00 -4.242145061492919922e+00 -3.314719915390014648e+00
-4.026416778564453125e+00 -4.204245090484619141e+00 -4.750728607177734375e+00
-4.728989601135253906e+00 -3.178795814514160156e+00 -2.386188030242919922e+00
-3.134586095809936523e+00 -5.464946269989013672e+00 -2.275697469711303711e+00
-3.945516824722290039e+00 -4.794889926910400391e+00 -2.251795053482055664e+00
-5.591174125671386719e+00 -4.452558517456054688e+00 -4.550215721130371094e+00
-4.768988609313964844e+00 -3.613220214843750000e+00 -5.113124847412109375e+00
-4.129089355468750000e+00 -4.541152000427246094e+00 -2.277354478836059570e+00
-3.414837121963500977e+00 -2.841017723083496094e+00 -5.885977745056152344e+00
-4.710655212402343750e+00 -3.162714958190917969e+00 -2.445908546447753906e+00
-4.646636962890625000e+00 -4.122427463531494141e+00 -5.603641033172607422e+00
-4.597013473510742188e+00 -4.093527317047119141e+00 -5.731484413146972656e+00
-5.411885261535644531e+00 -4.873463630676269531e+00 -5.011369228363037109e+00
-4.758571624755859375e+00 -5.534408092498779297e+00 -5.150732517242431641e+00
-4.572642326354980469e+00 -4.233107566833496094e+00 -5.429224491119384766e+00
-4.788249015808105469e+00 -3.477238178253173828e+00 -5.073823928833007812e+00
-4.783126831054687500e+00 -5.124559402465820312e+00 -1.885894536972045898e+00
-5.402754783630371094e+00 -4.809521198272705078e+00 -4.904634475708007812e+00
-4.699760437011718750e+00 -4.298233032226562500e+00 -5.202984333038330078e+00
-4.763961791992187500e+00 -3.500459194183349609e+00 -2.094654560089111328e+00
-4.477485656738281250e+00 -4.403687477111816406e+00 -5.759031772613525391e+00
-5.620482444763183594e+00 -4.053842544555664062e+00 -5.387012004852294922e+00
-4.026416778564453125e+00 -4.204245090484619141e+00 -4.750728607177734375e+00
-3.322439432144165039e+00 -5.706496715545654297e+00 -4.846580505371093750e+00
-4.096991539001464844e+00 -4.412711620330810547e+00 -5.472031593322753906e+00
-3.989755630493164062e+00 -4.738769531250000000e+00 -4.974119663238525391e+00
-4.700228691101074219e+00 -4.840019226074218750e+00 -5.548071384429931641e+00
-5.573591232299804688e+00 -4.258040428161621094e+00 -4.820004463195800781e+00
-3.817580938339233398e+00 -4.339286327362060547e+00 -4.943894386291503906e+00
-4.178665161132812500e+00 -4.675444602966308594e+00 -5.134820461273193359e+00
-4.490081787109375000e+00 -5.066121578216552734e+00 -5.546026706695556641e+00
-4.185812950134277344e+00 -2.862421512603759766e+00 -5.914425849914550781e+00
-4.419612884521484375e+00 -4.359252929687500000e+00 -5.145171165466308594e+00
-4.026123046875000000e+00 -5.575850009918212891e+00 -4.545939445495605469e+00
-4.060194015502929688e+00 -5.263547420501708984e+00 -5.648497104644775391e+00
-4.778562545776367188e+00 -4.780853748321533203e+00 -2.127808809280395508e+00
-4.768988609313964844e+00 -3.613220214843750000e+00 -5.113124847412109375e+00
-5.406491279602050781e+00 -3.608891010284423828e+00 -5.315938472747802734e+00
-4.672840118408203125e+00 -4.429516315460205078e+00 -4.546918392181396484e+00
-3.468946933746337891e+00 -4.875511169433593750e+00 -4.635879039764404297e+00
-5.671909332275390625e+00 -2.814869880676269531e+00 -5.953213214874267578e+00
-4.684488296508789062e+00 -4.385473728179931641e+00 -3.941752672195434570e+00
-4.654064178466796875e+00 -4.745754241943359375e+00 -4.949605941772460938e+00
-4.073283195495605469e+00 -4.277843952178955078e+00 -2.202010393142700195e+00
-3.971760988235473633e+00 -4.544312000274658203e+00 -2.302914142608642578e+00
-3.639367580413818359e+00 -2.995464324951171875e+00 -5.288664340972900391e+00
-4.719428062438964844e+00 -4.780414104461669922e+00 -5.718811988830566406e+00
-4.157811164855957031e+00 -3.595542430877685547e+00 -5.113505840301513672e+00
-5.581542015075683594e+00 -4.124785900115966797e+00 -5.900172233581542969e+00
-4.671719551086425781e+00 -4.421570301055908203e+00 -5.036537647247314453e+00
-4.551919937133789062e+00 -4.417386054992675781e+00 -5.110316753387451172e+00
-5.534961700439453125e+00 -4.634395122528076172e+00 -2.547923564910888672e+00
-4.566699981689453125e+00 -2.863545417785644531e+00 -4.872670650482177734e+00
-4.072195529937744141e+00 -5.500944614410400391e+00 -5.684859752655029297e+00
-4.698884963989257812e+00 -4.084795475006103516e+00 -5.876095294952392578e+00
-5.447771072387695312e+00 -4.912333488464355469e+00 -2.482727289199829102e+00
-3.170574426651000977e+00 -3.241220951080322266e+00 -2.645191907882690430e+00
-3.922216892242431641e+00 -4.560598850250244141e+00 -4.958349704742431641e+00
-4.711087226867675781e+00 -5.544546604156494141e+00 -4.956618785858154297e+00
-4.593030929565429688e+00 -4.086396694183349609e+00 -4.784602642059326172e+00
-3.909125089645385742e+00 -5.105031490325927734e+00 -2.404331207275390625e+00
-5.473847389221191406e+00 -4.564248561859130859e+00 -4.858545780181884766e+00
-4.452409267425537109e+00 -4.598928928375244141e+00 -4.841890335083007812e+00
-4.690690040588378906e+00 -5.637600898742675781e+00 -3.890136480331420898e+00
-4.693536758422851562e+00 -4.031586170196533203e+00 -4.029728412628173828e+00
-4.306814193725585938e+00 -4.781096458435058594e+00 -5.024440765380859375e+00
-3.869322061538696289e+00 -4.715818405151367188e+00 -4.848818302154541016e+00
-4.073283195495605469e+00 -4.277843952178955078e+00 -2.202010393142700195e+00
-3.945516824722290039e+00 -4.794889926910400391e+00 -2.251795053482055664e+00
-4.747224807739257812e+00 -3.920187473297119141e+00 -5.779984951019287109e+00
-4.660720825195312500e+00 -4.011134147644042969e+00 -5.754110336303710938e+00
-4.834241867065429688e+00 -4.111807823181152344e+00 -2.133626222610473633e+00
-3.887999057769775391e+00 -4.309951305389404297e+00 -4.212758064270019531e+00
-4.727935791015625000e+00 -5.560849666595458984e+00 -5.602234840393066406e+00
-3.977187395095825195e+00 -3.715851783752441406e+00 -5.308963298797607422e+00
-3.470009803771972656e+00 -4.242145061492919922e+00 -3.314719915390014648e+00
-4.517393589019775391e+00 -5.194512844085693359e+00 -5.108465671539306641e+00
-4.493519783020019531e+00 -4.089725017547607422e+00 -5.088739395141601562e+00
-4.737838745117187500e+00 -2.707214355468750000e+00 -5.838909626007080078e+00
-5.516755104064941406e+00 -4.187337875366210938e+00 -4.258090019226074219e+00
-4.479188919067382812e+00 -5.515219688415527344e+00 -5.096725940704345703e+00
-3.449120759963989258e+00 -4.592566490173339844e+00 -5.793241977691650391e+00
-3.170574426651000977e+00 -3.241220951080322266e+00 -2.645191907882690430e+00
-3.965030670166015625e+00 -4.555346012115478516e+00 -2.328306436538696289e+00
-4.556185245513916016e+00 -3.732731819152832031e+00 -4.947021961212158203e+00
-4.760514259338378906e+00 -5.639305591583251953e+00 -5.555785179138183594e+00
-5.601235389709472656e+00 -4.255528926849365234e+00 -5.894451141357421875e+00
-5.723119735717773438e+00 -5.215752601623535156e+00 -5.759629249572753906e+00
-4.026416778564453125e+00 -4.204245090484619141e+00 -4.750728607177734375e+00
-4.030049324035644531e+00 -4.677971363067626953e+00 -5.460158824920654297e+00
-4.768572807312011719e+00 -4.763818740844726562e+00 -5.667331218719482422e+00
-4.690417289733886719e+00 -4.440470695495605469e+00 -5.760808467864990234e+00
-4.530579566955566406e+00 -5.461908817291259766e+00 -5.026466846466064453e+00
-4.306814193725585938e+00 -4.781096458435058594e+00 -5.024440765380859375e+00
-5.580639839172363281e+00 -4.867732048034667969e+00 -4.931478977203369141e+00
-3.996837377548217773e+00 -4.451386451721191406e+00 -5.716504573822021484e+00
-4.466962814331054688e+00 -4.639651775360107422e+00 -5.390368938446044922e+00
-3.956734657287597656e+00 -3.555986404418945312e+00 -6.007236480712890625e+00
-4.594943046569824219e+00 -4.112115383148193359e+00 -4.748708248138427734e+00
-5.518754005432128906e+00 -5.404782772064208984e+00 -2.327977895736694336e+00
-3.140188932418823242e+00 -4.899198055267333984e+00 -2.455046176910400391e+00
-4.518011093139648438e+00 -4.370236396789550781e+00 -4.783435344696044922e+00
-5.659435272216796875e+00 -4.581439495086669922e+00 -2.390973329544067383e+00
-4.423869132995605469e+00 -5.122597217559814453e+00 -5.647706508636474609e+00
-3.470100402832031250e+00 -4.534065723419189453e+00 -5.528264045715332031e+00
-5.573591232299804688e+00 -4.258040428161621094e+00 -4.820004463195800781e+00
-4.297714233398437500e+00 -5.198177814483642578e+00 -5.058789253234863281e+00
-4.233053207397460938e+00 -4.070170402526855469e+00 -3.636502981185913086e+00
-5.678122520446777344e+00 -4.904395580291748047e+00 -5.790533065795898438e+00
-5.447771072387695312e+00 -4.912333488464355469e+00 -2.482727289199829102e+00
-4.319602012634277344e+00 -3.450156688690185547e+00 -5.617146492004394531e+00
-5.590288162231445312e+00 -2.897609233856201172e+00 -5.681719303131103516e+00
-3.730417013168334961e+00 -4.419157981872558594e+00 -3.331629514694213867e+00
-5.559318542480468750e+00 -4.121296882629394531e+00 -4.819118976593017578e+00
-3.126414537429809570e+00 -5.779323101043701172e+00 -2.575450897216796875e+00
-4.156475067138671875e+00 -4.367933750152587891e+00 -3.674122095108032227e+00
-4.768572807312011719e+00 -4.763818740844726562e+00 -5.667331218719482422e+00
-4.745695114135742188e+00 -4.354314804077148438e+00 -5.725430011749267578e+00
-4.718222618103027344e+00 -5.088284492492675781e+00 -5.539959907531738281e+00
-4.109318733215332031e+00 -4.454874515533447266e+00 -4.773178577423095703e+00
-4.621655464172363281e+00 -4.122791290283203125e+00 -5.066645145416259766e+00
-3.433842182159423828e+00 -4.308642864227294922e+00 -4.758618831634521484e+00
-4.602624893188476562e+00 -4.335693359375000000e+00 -4.733705997467041016e+00
-5.670793533325195312e+00 -5.243968009948730469e+00 -5.099917888641357422e+00
-4.567657947540283203e+00 -4.104172706604003906e+00 -5.387472629547119141e+00
-5.603979110717773438e+00 -2.963626861572265625e+00 -5.745440959930419922e+00
-4.594943046569824219e+00 -4.112115383148193359e+00 -4.748708248138427734e+00
-3.909125089645385742e+00 -5.105031490325927734e+00 -2.404331207275390625e+00
-4.719428062438964844e+00 -4.780414104461669922e+00 -5.718811988830566406e+00
-4.226510047912597656e+00 -4.087508678436279297e+00 -5.711840152740478516e+00
-3.989542961120605469e+00 -4.387914657592773438e+00 -4.276635646820068359e+00
-3.140188932418823242e+00 -4.899198055267333984e+00 -2.455046176910400391e+00
-4.450973510742187500e+00 -4.151647567749023438e+00 -5.767009735107421875e+00
-4.699899673461914062e+00 -5.232182502746582031e+00 -3.889104127883911133e+00
-4.580442428588867188e+00 -2.833611488342285156e+00 -3.862339258193969727e+00
-4.121702194213867188e+00 -4.150428771972656250e+00 -4.957003593444824219e+00
-4.700228691101074219e+00 -4.840019226074218750e+00 -5.548071384429931641e+00
-4.072195529937744141e+00 -5.500944614410400391e+00 -5.684859752655029297e+00
-3.140188932418823242e+00 -4.899198055267333984e+00 -2.455046176910400391e+00
-4.367038249969482422e+00 -4.682424068450927734e+00 -5.175058841705322266e+00
-4.061052322387695312e+00 -3.046781063079833984e+00 -5.153903484344482422e+00
-4.553094863891601562e+00 -4.401958942413330078e+00 -5.651385784149169922e+00
-4.734126091003417969e+00 -2.600949287414550781e+00 -5.262863636016845703e+00
-4.498754501342773438e+00 -4.424350261688232422e+00 -4.848834037780761719e+00
-5.517100334167480469e+00 -4.552224159240722656e+00 -5.759309291839599609e+00
-5.665356636047363281e+00 -2.897938728332519531e+00 -4.823199748992919922e+00
-4.835876464843750000e+00 -3.402676105499267578e+00 -4.331999778747558594e+00
-4.409894943237304688e+00 -3.488245010375976562e+00 -5.777554512023925781e+00
-5.536010742187500000e+00 -4.635873317718505859e+00 -2.529574155807495117e+00
-4.580477714538574219e+00 -4.166171550750732422e+00 -3.815913438796997070e+00
-4.434039115905761719e+00 -4.495216369628906250e+00 -2.613089799880981445e+00
-4.094059944152832031e+00 -5.352672100067138672e+00 -4.954695224761962891e+00
-4.696944236755371094e+00 -4.766940116882324219e+00 -4.986731052398681641e+00
-4.721444129943847656e+00 -3.881531238555908203e+00 -5.182906627655029297e+00
-3.083403825759887695e+00 -3.732272624969482422e+00 -2.406601428985595703e+00
-3.214059114456176758e+00 -4.844816684722900391e+00 -4.814423084259033203e+00
-5.644141197204589844e+00 -2.970123291015625000e+00 -4.942514896392822266e+00
-4.682859420776367188e+00 -4.405148029327392578e+00 -3.924368858337402344e+00
-4.233053207397460938e+00 -4.070170402526855469e+00 -3.636502981185913086e+00
-4.006686210632324219e+00 -5.608560085296630859e+00 -4.877307891845703125e+00
-4.716032981872558594e+00 -4.200823783874511719e+00 -2.327540159225463867e+00
-5.668620109558105469e+00 -2.968254566192626953e+00 -5.929116249084472656e+00
-5.631465911865234375e+00 -4.446813583374023438e+00 -5.752961158752441406e+00
-4.599724769592285156e+00 -4.348896503448486328e+00 -5.658104896545410156e+00
-4.466165542602539062e+00 -4.718435287475585938e+00 -2.262573242187500000e+00
-4.190196037292480469e+00 -4.677031040191650391e+00 -4.973201274871826172e+00
-4.547689914703369141e+00 -4.632159709930419922e+00 -5.664412975311279297e+00
-4.450973510742187500e+00 -4.151647567749023438e+00 -5.767009735107421875e+00
-4.529409408569335938e+00 -3.577779769897460938e+00 -5.726989269256591797e+00
-3.820925235748291016e+00 -5.054749011993408203e+00 -5.136583805084228516e+00
-4.403294563293457031e+00 -3.031051635742187500e+00 -5.277529716491699219e+00
-5.336238861083984375e+00 -4.909996509552001953e+00 -4.433500289916992188e+00
-4.235589981079101562e+00 -5.472134113311767578e+00 -5.749718189239501953e+00
-4.400112152099609375e+00 -3.781011104583740234e+00 -5.013338088989257812e+00
-4.190196037292480469e+00 -4.677031040191650391e+00 -4.973201274871826172e+00
-3.509876251220703125e+00 -4.756677150726318359e+00 -5.152810573577880859e+00
-5.456150054931640625e+00 -4.795998573303222656e+00 -5.742249965667724609e+00
-3.850191354751586914e+00 -4.969463825225830078e+00 -5.396460056304931641e+00
-5.563994407653808594e+00 -4.875035762786865234e+00 -5.684865951538085938e+00
-4.053216934204101562e+00 -3.476382255554199219e+00 -3.730923891067504883e+00
-4.416317462921142578e+00 -4.277173995971679688e+00 -5.013012409210205078e+00
-5.733873367309570312e+00 -3.247796535491943359e+00 -2.571996688842773438e+00
-5.525223731994628906e+00 -2.893820762634277344e+00 -4.315793037414550781e+00
-3.953384160995483398e+00 -4.325464725494384766e+00 -5.446811676025390625e+00
-4.463757514953613281e+00 -4.113049507141113281e+00 -5.500555515289306641e+00
-3.935056686401367188e+00 -4.461579322814941406e+00 -5.957031726837158203e+00
-4.688130378723144531e+00 -4.425514698028564453e+00 -5.765120506286621094e+00
-4.252920150756835938e+00 -4.437515735626220703e+00 -4.945976734161376953e+00
-5.777772903442382812e+00 -3.084909439086914062e+00 -2.222183704376220703e+00
-4.700803756713867188e+00 -5.007174968719482422e+00 -5.733829498291015625e+00
-4.151097297668457031e+00 -4.373859405517578125e+00 -3.683126688003540039e+00
-4.109318733215332031e+00 -4.454874515533447266e+00 -4.773178577423095703e+00
-5.693223953247070312e+00 -4.325328826904296875e+00 -4.501924514770507812e+00
-4.123213291168212891e+00 -5.386143207550048828e+00 -4.984904766082763672e+00
-4.735893249511718750e+00 -4.792801380157470703e+00 -5.190447330474853516e+00
-5.536010742187500000e+00 -4.635873317718505859e+00 -2.529574155807495117e+00
-4.749491691589355469e+00 -4.341095447540283203e+00 -5.736263275146484375e+00
-4.674396514892578125e+00 -4.836198329925537109e+00 -4.416375160217285156e+00
-4.659923553466796875e+00 -2.962994098663330078e+00 -5.347103118896484375e+00
-3.795712232589721680e+00 -4.222036361694335938e+00 -5.740495204925537109e+00
-4.455942153930664062e+00 -3.231766223907470703e+00 -2.740601539611816406e+00
-4.497200012207031250e+00 -5.511851310729980469e+00 -4.955101966857910156e+00
-4.716240882873535156e+00 -5.648806095123291016e+00 -5.125485897064208984e+00
-5.688471794128417969e+00 -4.546564102172851562e+00 -5.049396991729736328e+00
-4.696944236755371094e+00 -4.766940116882324219e+00 -4.986731052398681641e+00
-4.719428062438964844e+00 -4.780414104461669922e+00 -5.718811988830566406e+00
-4.040683269500732422e+00 -2.949026107788085938e+00 -5.841589450836181641e+00
-5.548719406127929688e+00 -4.067728996276855469e+00 -5.278568744659423828e+00
-4.129089355468750000e+00 -4.541152000427246094e+00 -2.277354478836059570e+00
-4.646575927734375000e+00 -4.131950855255126953e+00 -4.921632766723632812e+00
-4.579097747802734375e+00 -4.245253562927246094e+00 -3.945999383926391602e+00
-4.260208129882812500e+00 -4.693062305450439453e+00 -3.742890357971191406e+00
-4.504527091979980469e+00 -5.079539775848388672e+00 -5.653494358062744141e+00
-4.496460914611816406e+00 -5.533476352691650391e+00 -4.491150379180908203e+00
-4.450208663940429688e+00 -4.763561725616455078e+00 -3.778241872787475586e+00
-4.552315711975097656e+00 -5.082969665527343750e+00 -5.692488193511962891e+00
-4.634735107421875000e+00 -4.011909008026123047e+00 -4.839793682098388672e+00
-4.593030929565429688e+00 -4.086396694183349609e+00 -4.784602642059326172e+00
-3.353472471237182617e+00 -4.755119800567626953e+00 -5.478258609771728516e+00
-4.664170265197753906e+00 -4.059745788574218750e+00 -5.643341541290283203e+00
-4.096165657043457031e+00 -3.596557140350341797e+00 -4.758984565734863281e+00
-4.495105743408203125e+00 -4.745557785034179688e+00 -5.064096927642822266e+00
-4.711087226867675781e+00 -5.544546604156494141e+00 -4.956618785858154297e+00
-4.094059944152832031e+00 -5.352672100067138672e+00 -4.954695224761962891e+00
-4.140733718872070312e+00 -4.379535675048828125e+00 -5.721874713897705078e+00
-4.738331794738769531e+00 -3.278577804565429688e+00 -5.800229549407958984e+00
-4.006686210632324219e+00 -5.608560085296630859e+00 -4.877307891845703125e+00
-4.481031894683837891e+00 -4.191855430603027344e+00 -4.582005500793457031e+00
-4.009871482849121094e+00 -3.143212795257568359e+00 -4.965593338012695312e+00
-4.558161735534667969e+00 -4.456119060516357422e+00 -2.355378866195678711e+00
-4.538799285888671875e+00 -5.295683383941650391e+00 -4.965904712677001953e+00
-4.714529991149902344e+00 -2.830169677734375000e+00 -5.832567214965820312e+00
-3.915291070938110352e+00 -4.480745792388916016e+00 -4.808253765106201172e+00
-4.541185855865478516e+00 -4.632353305816650391e+00 -5.645403861999511719e+00
-5.665791511535644531e+00 -4.505093097686767578e+00 -5.826214313507080078e+00
-4.712066650390625000e+00 -3.168773174285888672e+00 -5.541229724884033203e+00
-4.591718673706054688e+00 -4.184090137481689453e+00 -4.425373077392578125e+00
-4.463757514953613281e+00 -4.113049507141113281e+00 -5.500555515289306641e+00
-4.094059944152832031e+00 -5.352672100067138672e+00 -4.954695224761962891e+00
-4.470520973205566406e+00 -4.721858024597167969e+00 -2.186146736145019531e+00
-4.735893249511718750e+00 -4.792801380157470703e+00 -5.190447330474853516e+00
-4.564384460449218750e+00 -5.286747455596923828e+00 -2.070829391479492188e+00
-5.481589317321777344e+00 -4.154275894165039062e+00 -5.485559940338134766e+00
-4.252920150756835938e+00 -4.437515735626220703e+00 -4.945976734161376953e+00
-4.738331794738769531e+00 -3.278577804565429688e+00 -5.800229549407958984e+00
-3.720533132553100586e+00 -5.350818157196044922e+00 -5.021320819854736328e+00
-4.048199653625488281e+00 -4.434287071228027344e+00 -4.527110576629638672e+00
-5.602072715759277344e+00 -4.876017093658447266e+00 -4.354310989379882812e+00
-5.706432342529296875e+00 -5.214722633361816406e+00 -1.999144315719604492e+00
-4.788249015808105469e+00 -3.477238178253173828e+00 -5.073823928833007812e+00
-3.913032531738281250e+00 -4.284802436828613281e+00 -4.561562538146972656e+00
-4.542349815368652344e+00 -5.304890632629394531e+00 -4.925006389617919922e+00
-5.723814010620117188e+00 -2.870203495025634766e+00 -4.466249465942382812e+00
-3.922465085983276367e+00 -5.359467506408691406e+00 -5.400522708892822266e+00
-4.708260536193847656e+00 -4.213180065155029297e+00 -2.246004819869995117e+00
-3.856828927993774414e+00 -4.242601394653320312e+00 -5.179755210876464844e+00
-5.422348022460937500e+00 -5.533614635467529297e+00 -5.234359264373779297e+00
-3.846296548843383789e+00 -4.386670589447021484e+00 -5.879020214080810547e+00
-5.427594184875488281e+00 -4.406809329986572266e+00 -5.491241455078125000e+00
-4.542439937591552734e+00 -3.698460102081298828e+00 -5.086171627044677734e+00
-4.467790603637695312e+00 -4.183070182800292969e+00 -5.026936054229736328e+00
-3.603725910186767578e+00 -4.331852436065673828e+00 -4.659176826477050781e+00
-4.495598793029785156e+00 -4.650982856750488281e+00 -5.568108081817626953e+00
-5.581542015075683594e+00 -4.124785900115966797e+00 -5.900172233581542969e+00
-3.993989706039428711e+00 -3.468721866607666016e+00 -5.947943210601806641e+00
-4.470520973205566406e+00 -4.721858024597167969e+00 -2.186146736145019531e+00
-4.691061019897460938e+00 -4.354453086853027344e+00 -5.010685920715332031e+00
-3.468946933746337891e+00 -4.875511169433593750e+00 -4.635879039764404297e+00
-4.001576423645019531e+00 -5.383829593658447266e+00 -2.127932548522949219e+00
-4.702986717224121094e+00 -4.814902782440185547e+00 -3.972688436508178711e+00
-4.654064178466796875e+00 -4.745754241943359375e+00 -4.949605941772460938e+00
-4.745695114135742188e+00 -4.354314804077148438e+00 -5.725430011749267578e+00
