-2.507335133850574493e-02 -1.461934857070446014e-02 -3.188304603099822998e-01 -8.729122579097747803e-02 1.880945920944213867e+00 -7.307964377105236053e-03
-1.851934380829334259e-02 -8.020292967557907104e-03 6.544227004051208496e-01 -1.279374212026596069e-01 7.280899286270141602e-01 -1.295316871255636215e-02
-2.365931682288646698e-02 -2.193828858435153961e-02 -3.443855047225952148e-01 -1.078288435935974121e+00 -1.163377285003662109e+00 -7.658894173800945282e-03
-1.450795494019985199e-02 -9.133113548159599304e-03 -1.108201026916503906e+00 -1.645287722349166870e-01 -2.871884107589721680e-01 -1.320457085967063904e-04
-2.478780411183834076e-02 -1.040337607264518738e-03 1.183852910995483398e+00 -1.469426304101943970e-01 -1.174141526222229004e+00 -9.847423993051052094e-03
-2.078638039529323578e-02 2.279573120176792145e-02 1.891537189483642578e+00 8.238355517387390137e-01 1.039360284805297852e+00 -5.508705042302608490e-03
-1.704868488013744354e-02 -1.476865448057651520e-02 -3.543374240398406982e-01 -1.504163295030593872e-01 -6.537168622016906738e-01 6.946297362446784973e-04
-1.025965623557567596e-02 1.626173034310340881e-03 6.492146849632263184e-01 -1.318905204534530640e-01 2.884415686130523682e-01 -3.086681477725505829e-03
-1.940747164189815521e-02 -5.526933819055557251e-03 6.297819018363952637e-01 -1.511007398366928101e-01 -6.751409769058227539e-01 -9.499276988208293915e-03
-1.938969455659389496e-02 1.469531003385782242e-02 1.871748685836791992e+00 -1.169147938489913940e-01 2.775737643241882324e-01 -7.717466913163661957e-03
-1.569386012852191925e-02 -6.146913394331932068e-03 -1.817561864852905273e+00 -1.492144316434860229e-01 7.174463868141174316e-01 -2.047843486070632935e-02
-5.809164140373468399e-03 2.706913277506828308e-03 -1.826661825180053711e+00 -1.409714668989181519e-01 2.625480294227600098e-01 -9.174480102956295013e-03
-5.801020655781030655e-03 2.726810052990913391e-03 -1.825249433517456055e+00 -1.409671157598495483e-01 2.655406296253204346e-01 -9.150146506726741791e-03
-2.856149338185787201e-02 7.279019802808761597e-03 1.833534240722656250e+00 -1.500554829835891724e-01 -7.011681795120239258e-01 -1.411206927150487900e-02
-2.749291993677616119e-02 -7.044496014714241028e-03 2.728124260902404785e-01 -8.688323199748992920e-02 1.843319892883300781e+00 -9.427561424672603607e-03
-8.650144562125205994e-03 -7.039345800876617432e-03 -7.276356816291809082e-01 -1.689358800649642944e-01 3.107178211212158203e-01 3.976740874350070953e-03
-1.055435277521610260e-04 3.332996740937232971e-03 -3.392178416252136230e-01 8.026328682899475098e-01 -3.143272101879119873e-01 6.283150054514408112e-03
-1.165389828383922577e-02 -1.382917724549770355e-02 -3.454729616641998291e-01 -1.497165709733963013e-01 -2.814580798149108887e-01 7.403166964650154114e-04
-2.477159164845943451e-02 -1.098638400435447693e-03 1.179278373718261719e+00 -1.457819193601608276e-01 -1.172282338142395020e+00 -9.762770496308803558e-03
-1.904567144811153412e-02 2.040911279618740082e-02 1.877583980560302734e+00 8.486449122428894043e-01 6.786205768585205078e-01 -8.607893250882625580e-03
-2.312616817653179169e-02 3.865230828523635864e-04 1.828282356262207031e+00 -1.418092995882034302e-01 -1.913960218429565430e+00 -1.970259845256805420e-02
-1.493593864142894745e-02 6.066506728529930115e-03 1.219864368438720703e+00 -1.232254654169082642e-01 2.853553891181945801e-01 -3.531537018716335297e-03
-1.704868488013744354e-02 -1.476865448057651520e-02 -3.543374240398406982e-01 -1.504163295030593872e-01 -6.537168622016906738e-01 6.946297362446784973e-04
1.208135392516851425e-03 2.544727176427841187e-03 1.167832136154174805e+00 1.283703446388244629e+00 -1.180313706398010254e+00 -8.722863160073757172e-03
-1.041213236749172211e-02 -8.571628481149673462e-03 -1.105359077453613281e+00 -1.679571121931076050e-01 5.206257104873657227e-03 -4.130145534873008728e-04
-9.055344387888908386e-03 -8.578207343816757202e-03 -1.945968389511108398e+00 -1.619152277708053589e-01 -1.860710859298706055e+00 -1.774121820926666260e-02
-1.578178070485591888e-02 -1.359529234468936920e-02 -5.422586202621459961e-02 -1.525663882493972778e-01 -6.625366806983947754e-01 -4.176805727183818817e-03
-2.861717902123928070e-02 2.661648951470851898e-02 1.890065431594848633e+00 8.789398074150085449e-01 1.790840148925781250e+00 -4.198617301881313324e-03
-1.593427173793315887e-02 -1.363601721823215485e-02 -6.968584656715393066e-02 -1.532653421163558960e-01 -6.667557954788208008e-01 -3.927837125957012177e-03
-8.091529831290245056e-03 1.320497877895832062e-02 1.810086727142333984e+00 2.034378290176391602e+00 -7.185705304145812988e-01 -9.417375549674034119e-04
8.248390629887580872e-03 -4.883086308836936951e-03 -1.099411010742187500e+00 1.869712948799133301e+00 2.388354241847991943e-01 1.879096031188964844e-02
-1.998133771121501923e-02 -1.270821131765842438e-02 -3.504967987537384033e-01 -1.361124962568283081e-01 -1.137143254280090332e+00 2.682738937437534332e-03
5.593860056251287460e-03 -6.798842921853065491e-03 -3.433874547481536865e-01 1.248757719993591309e+00 -6.663501262664794922e-01 3.645339049398899078e-03
1.358454115688800812e-02 -1.461373642086982727e-03 -2.948769927024841309e-02 1.240370035171508789e+00 -4.795469343662261963e-02 1.984738744795322418e-03
