-4.339837551116943359e+00 -4.535420894622802734e+00 -1.406971812248229980e+00 -4.626154422760009766e+00
-4.183641910552978516e+00 -4.436026096343994141e+00 -1.298204779624938965e+00 -3.199397325515747070e+00
-5.445533752441406250e+00 -4.342138290405273438e+00 -1.774345993995666504e+00 -4.458829402923583984e+00
-4.306750297546386719e+00 -4.196269512176513672e+00 -8.862099051475524902e-02 -2.992946863174438477e+00
-4.417501926422119141e+00 -4.215473175048828125e+00 -1.422494292259216309e+00 -4.689226150512695312e+00
-4.183641910552978516e+00 -4.436026096343994141e+00 -1.298204779624938965e+00 -3.199397325515747070e+00
-5.195197105407714844e+00 -5.259717941284179688e+00 -1.260645389556884766e+00 -3.270969152450561523e+00
-4.247877597808837891e+00 -4.190077304840087891e+00 -1.934083402156829834e-01 -4.431517124176025391e+00
-4.323768615722656250e+00 -4.107804775238037109e+00 -1.679441094398498535e+00 -4.496100902557373047e+00
-3.864652872085571289e+00 -4.893563270568847656e+00 -1.324145674705505371e+00 -3.266378402709960938e+00
-3.853554725646972656e+00 -4.495154380798339844e+00 -1.260023713111877441e+00 -3.328799009323120117e+00
-5.097431182861328125e+00 -4.179663181304931641e+00 -1.437369465827941895e+00 -4.605029582977294922e+00
-3.092298984527587891e+00 -4.821815013885498047e+00 -1.314550042152404785e+00 -3.395980596542358398e+00
-4.226668834686279297e+00 -4.455365180969238281e+00 -1.668063640594482422e+00 -4.418514251708984375e+00
-4.343714714050292969e+00 -5.558781623840332031e+00 -1.393318533897399902e+00 -4.649919033050537109e+00
-4.688612937927246094e+00 -3.242056608200073242e+00 -1.257124423980712891e+00 -3.130643367767333984e+00
-4.260190010070800781e+00 -5.315385818481445312e+00 -1.710515141487121582e+00 -4.402157783508300781e+00
-4.200006484985351562e+00 -4.574239253997802734e+00 -1.845273673534393311e-01 -4.336156368255615234e+00
-3.968036413192749023e+00 -5.728597640991210938e+00 -1.126491129398345947e-01 -4.351514816284179688e+00
-5.192081451416015625e+00 -4.218206405639648438e+00 -1.803322136402130127e-01 -4.405074596405029297e+00
-4.233678340911865234e+00 -3.009122848510742188e+00 -1.425401091575622559e+00 -4.630233764648437500e+00
-5.695172786712646484e+00 -3.122001409530639648e+00 -1.398807048797607422e+00 -3.314198255538940430e+00
-3.589723110198974609e+00 -3.136742830276489258e+00 -1.430070877075195312e+00 -3.421295881271362305e+00
-5.389062881469726562e+00 -4.738522052764892578e+00 -1.398628354072570801e+00 -4.607347965240478516e+00
-4.160152912139892578e+00 -4.904016017913818359e+00 -1.365033864974975586e+00 -3.232306480407714844e+00
-4.274655818939208984e+00 -4.036429882049560547e+00 -1.311296820640563965e+00 -3.291232824325561523e+00
-5.300731182098388672e+00 -3.396880626678466797e+00 -2.921310067176818848e-02 -3.082637548446655273e+00
-3.302914381027221680e+00 -4.184193134307861328e+00 -1.701537370681762695e+00 -4.750665664672851562e+00
-3.198782682418823242e+00 -5.744040489196777344e+00 -1.610804557800292969e+00 -4.539989948272705078e+00
-3.911979198455810547e+00 -5.391456604003906250e+00 -1.225004315376281738e+00 -3.353785037994384766e+00
-3.833218574523925781e+00 -4.783486366271972656e+00 -1.249542951583862305e+00 -3.250910282135009766e+00
-4.498423099517822266e+00 -4.521248817443847656e+00 -1.397372841835021973e+00 -4.595447540283203125e+00
-4.528212547302246094e+00 -3.151792764663696289e+00 1.341058313846588135e-01 -3.194165468215942383e+00
-4.163633346557617188e+00 -4.648634910583496094e+00 -1.372069835662841797e+00 -3.231068849563598633e+00
-3.391780614852905273e+00 -4.156496524810791016e+00 -1.412027835845947266e+00 -3.306653738021850586e+00
-4.329814434051513672e+00 -4.512543201446533203e+00 -1.446342587471008301e+00 -4.464762687683105469e+00
-3.877143383026123047e+00 -4.405235290527343750e+00 -1.259384870529174805e+00 -3.298775911331176758e+00
-4.568285942077636719e+00 -4.400347709655761719e+00 9.136095643043518066e-02 -3.186429262161254883e+00
-5.378235816955566406e+00 -4.503837108612060547e+00 -1.277860403060913086e+00 -3.357870340347290039e+00
-4.274655818939208984e+00 -4.036429882049560547e+00 -1.311296820640563965e+00 -3.291232824325561523e+00
-3.126389265060424805e+00 -4.459860324859619141e+00 -1.244777083396911621e+00 -3.401857614517211914e+00
-4.500455856323242188e+00 -4.161477088928222656e+00 -1.740520715713500977e+00 -4.320049285888671875e+00
-4.273842334747314453e+00 -5.712640762329101562e+00 -1.354799985885620117e+00 -3.170543432235717773e+00
-4.236143589019775391e+00 -5.290681838989257812e+00 -1.332512617111206055e+00 -3.272168874740600586e+00
-3.899470329284667969e+00 -4.633856296539306641e+00 -1.331729412078857422e+00 -3.341907501220703125e+00
-4.368772506713867188e+00 -3.084300279617309570e+00 -6.796035170555114746e-02 -3.083685159683227539e+00
-4.299584865570068359e+00 -4.711233139038085938e+00 -1.276489853858947754e+00 -3.022777557373046875e+00
-3.984332799911499023e+00 -3.350442886352539062e+00 -1.266477704048156738e+00 -3.285600900650024414e+00
-4.276850700378417969e+00 -5.265209674835205078e+00 -1.399978160858154297e+00 -4.449746608734130859e+00
-3.446691513061523438e+00 -4.199062824249267578e+00 -1.327232122421264648e+00 -3.174784898757934570e+00
-4.507631778717041016e+00 -4.603404045104980469e+00 -4.758211970329284668e-02 -3.003984212875366211e+00
-4.501835823059082031e+00 -5.343489646911621094e+00 -1.324268341064453125e+00 -3.191898822784423828e+00
-4.238749980926513672e+00 -4.198153495788574219e+00 -1.460410237312316895e+00 -4.625301361083984375e+00
-3.907426357269287109e+00 -4.232187271118164062e+00 -1.425584197044372559e+00 -4.695760726928710938e+00
-4.458414077758789062e+00 -4.849974632263183594e+00 -1.424398303031921387e+00 -4.392763614654541016e+00
-3.324540376663208008e+00 -4.825125694274902344e+00 -1.684754014015197754e+00 -4.328045368194580078e+00
-4.306750297546386719e+00 -4.196269512176513672e+00 -8.862099051475524902e-02 -2.992946863174438477e+00
-3.921389102935791016e+00 -4.543745040893554688e+00 -1.331954956054687500e+00 -3.319622278213500977e+00
-3.266243696212768555e+00 -5.286422252655029297e+00 1.289111673831939697e-01 -3.437379121780395508e+00
-4.300762653350830078e+00 -2.953207969665527344e+00 -1.272150874137878418e+00 -3.280754804611206055e+00
-4.281086921691894531e+00 -3.010681152343750000e+00 -1.691259264945983887e+00 -4.515964984893798828e+00
-4.329602718353271484e+00 -4.649572372436523438e+00 -1.365856289863586426e+00 -3.169705152511596680e+00
-4.570023536682128906e+00 -5.767342567443847656e+00 -1.647644042968750000e+00 -4.376931667327880859e+00
-4.273842334747314453e+00 -5.712640762329101562e+00 -1.354799985885620117e+00 -3.170543432235717773e+00
-3.391780614852905273e+00 -4.156496524810791016e+00 -1.412027835845947266e+00 -3.306653738021850586e+00
-4.164935111999511719e+00 -4.639171600341796875e+00 -1.446654677391052246e+00 -4.526559352874755859e+00
-4.468030452728271484e+00 -4.229388713836669922e+00 -1.675690770149230957e+00 -4.395773410797119141e+00
-5.231236457824707031e+00 -5.416589736938476562e+00 -1.357764720916748047e+00 -4.645558834075927734e+00
-3.441720247268676758e+00 -3.031129121780395508e+00 -1.709865212440490723e+00 -4.419261932373046875e+00
-4.425283432006835938e+00 -3.413289546966552734e+00 -1.293059825897216797e+00 -3.206368684768676758e+00
-4.371876716613769531e+00 -4.874794960021972656e+00 -5.089369416236877441e-02 -2.707789897918701172e+00
-3.536154508590698242e+00 -2.975714206695556641e+00 -1.244960308074951172e+00 -3.269300937652587891e+00
-4.233528137207031250e+00 -5.553286075592041016e+00 5.783584713935852051e-02 -3.301810026168823242e+00
-4.442310333251953125e+00 -5.526833534240722656e+00 6.247785687446594238e-02 -3.276512384414672852e+00
-3.494655847549438477e+00 -4.737528800964355469e+00 1.152911782264709473e-02 -3.255955934524536133e+00
-4.366797447204589844e+00 -4.539218902587890625e+00 -1.730783343315124512e+00 -4.297600746154785156e+00
-4.502781391143798828e+00 -4.581097602844238281e+00 -1.358803510665893555e+00 -3.115045309066772461e+00
-5.715480804443359375e+00 -3.077289581298828125e+00 -1.318354368209838867e+00 -3.265834331512451172e+00
-4.299584865570068359e+00 -4.711233139038085938e+00 -1.276489853858947754e+00 -3.022777557373046875e+00
-3.980505228042602539e+00 -4.480283737182617188e+00 1.254520714282989502e-01 -3.274189472198486328e+00
-3.602972269058227539e+00 -5.266517639160156250e+00 -4.515916109085083008e-03 -3.381977796554565430e+00
-4.653210639953613281e+00 -3.148479938507080078e+00 -1.343553900718688965e+00 -3.252848386764526367e+00
-3.559355735778808594e+00 -4.297419548034667969e+00 -1.448180198669433594e+00 -4.825540542602539062e+00
-3.945247411727905273e+00 -5.725645065307617188e+00 -1.406988382339477539e+00 -4.569091796875000000e+00
-3.833218574523925781e+00 -4.783486366271972656e+00 -1.249542951583862305e+00 -3.250910282135009766e+00
-5.419075965881347656e+00 -4.722393512725830078e+00 -1.847782731056213379e-02 -3.245631694793701172e+00
-4.455663204193115234e+00 -2.938045978546142578e+00 -1.389624238014221191e+00 -4.699725151062011719e+00
-5.203606605529785156e+00 -4.980463981628417969e+00 -4.838892817497253418e-02 -2.804574728012084961e+00
-3.318156957626342773e+00 -3.245662689208984375e+00 -1.277884125709533691e+00 -4.732851505279541016e+00
-5.279370307922363281e+00 -5.376523017883300781e+00 -1.253033280372619629e+00 -3.254726886749267578e+00
-4.280176162719726562e+00 -4.087038993835449219e+00 -1.747797131538391113e+00 -4.426897048950195312e+00
-4.238048076629638672e+00 -4.436662673950195312e+00 -1.417084097862243652e+00 -4.686341285705566406e+00
-4.276806831359863281e+00 -4.323056221008300781e+00 -1.753706097602844238e+00 -4.565757274627685547e+00
-4.533650398254394531e+00 -4.523127555847167969e+00 -1.278352499008178711e+00 -3.025541067123413086e+00
-4.299584865570068359e+00 -4.711233139038085938e+00 -1.276489853858947754e+00 -3.022777557373046875e+00
-3.890296697616577148e+00 -4.942558288574218750e+00 -1.693027853965759277e+00 -4.419635295867919922e+00
-5.202817916870117188e+00 -2.769665241241455078e+00 -1.240423023700714111e-01 -4.213649272918701172e+00
-5.347598552703857422e+00 -4.750070571899414062e+00 -1.358091592788696289e+00 -3.158242940902709961e+00
-4.152867794036865234e+00 -4.902814865112304688e+00 -1.436187863349914551e+00 -4.496507167816162109e+00
-3.848618745803833008e+00 -3.064511299133300781e+00 -1.231508016586303711e+00 -3.320976257324218750e+00
-3.271635770797729492e+00 -4.167658805847167969e+00 1.276043355464935303e-01 -3.413515806198120117e+00
-4.353776931762695312e+00 -4.252029418945312500e+00 -1.381589531898498535e+00 -3.206603765487670898e+00
-5.355153083801269531e+00 -5.674456596374511719e+00 -1.433358311653137207e+00 -4.384084701538085938e+00
-3.198162317276000977e+00 -4.172307968139648438e+00 -1.702723741531372070e+00 -4.620695590972900391e+00
-5.263972759246826172e+00 -5.396862030029296875e+00 -1.325550317764282227e+00 -3.279206752777099609e+00
-4.228721141815185547e+00 -5.360337257385253906e+00 -1.634962201118469238e+00 -4.466527462005615234e+00
-5.179366588592529297e+00 -4.347564220428466797e+00 -1.744130611419677734e+00 -4.462069511413574219e+00
-3.568945646286010742e+00 -4.817604541778564453e+00 -1.700160801410675049e-01 -4.303586959838867188e+00
-4.354524612426757812e+00 -2.944470643997192383e+00 -1.731459796428680420e-01 -4.467954635620117188e+00
-4.459025382995605469e+00 -5.676862716674804688e+00 -1.722738862037658691e+00 -4.237649917602539062e+00
-4.497035503387451172e+00 -5.372742652893066406e+00 -1.703200340270996094e+00 -4.344526290893554688e+00
-4.503889083862304688e+00 -4.165114879608154297e+00 -1.666323542594909668e+00 -4.364973545074462891e+00
-5.425369262695312500e+00 -4.468045711517333984e+00 -1.407220125198364258e+00 -4.632717609405517578e+00
-4.410195827484130859e+00 -4.708341598510742188e+00 8.771339058876037598e-02 -3.221929550170898438e+00
-3.647756338119506836e+00 -4.337948322296142578e+00 -8.904865384101867676e-02 -3.003257513046264648e+00
-4.158846855163574219e+00 -4.857793807983398438e+00 -1.657533049583435059e+00 -4.361457824707031250e+00
-4.568788051605224609e+00 -4.483922004699707031e+00 9.216573834419250488e-02 -3.187990188598632812e+00
-4.525822162628173828e+00 -4.590532779693603516e+00 -1.277404904365539551e+00 -3.054087400436401367e+00
-5.107241630554199219e+00 -4.928603172302246094e+00 -1.335086345672607422e+00 -3.190812826156616211e+00
-4.579324722290039062e+00 -4.411626815795898438e+00 -1.653050303459167480e+00 -4.410956859588623047e+00
-3.833218574523925781e+00 -4.783486366271972656e+00 -1.249542951583862305e+00 -3.250910282135009766e+00
-4.426540374755859375e+00 -4.201302528381347656e+00 -1.911039650440216064e-01 -4.378549098968505859e+00
-5.611438274383544922e+00 -4.489633083343505859e+00 -1.382469415664672852e+00 -3.358343124389648438e+00
-4.274655818939208984e+00 -4.036429882049560547e+00 -1.311296820640563965e+00 -3.291232824325561523e+00
-4.445849895477294922e+00 -3.050968647003173828e+00 -1.358737230300903320e+00 -4.415155887603759766e+00
-4.501917839050292969e+00 -5.672456741333007812e+00 -1.384002447128295898e+00 -4.618408679962158203e+00
-3.251144170761108398e+00 -5.638881683349609375e+00 1.020821630954742432e-01 -3.441443204879760742e+00
-4.334281921386718750e+00 -3.075621128082275391e+00 -1.662664890289306641e+00 -4.282056331634521484e+00
-3.082823038101196289e+00 -4.892707824707031250e+00 -1.393338561058044434e+00 -4.680508136749267578e+00
-4.281745910644531250e+00 -4.160630702972412109e+00 -1.419589042663574219e+00 -4.726875305175781250e+00
-4.495557785034179688e+00 -3.001697301864624023e+00 -1.349712610244750977e+00 -3.274144887924194336e+00
-3.855584859848022461e+00 -4.596458435058593750e+00 -1.367600560188293457e+00 -4.703948020935058594e+00
-4.323768615722656250e+00 -4.107804775238037109e+00 -1.679441094398498535e+00 -4.496100902557373047e+00
-4.501959800720214844e+00 -4.642271518707275391e+00 -1.357604265213012695e+00 -3.135222196578979492e+00
-5.427713871002197266e+00 -4.545477867126464844e+00 -1.368283152580261230e+00 -3.193994998931884766e+00
-4.274655818939208984e+00 -4.036429882049560547e+00 -1.311296820640563965e+00 -3.291232824325561523e+00
-4.239023208618164062e+00 -3.018613100051879883e+00 -1.388593077659606934e+00 -4.756168842315673828e+00
-4.303344726562500000e+00 -3.056246757507324219e+00 -1.318886876106262207e+00 -4.582690238952636719e+00
-4.354438304901123047e+00 -4.473132610321044922e+00 -1.289939403533935547e+00 -3.089785099029541016e+00
-4.594855785369873047e+00 -4.378048419952392578e+00 -7.407054305076599121e-02 -2.847545862197875977e+00
-3.903360605239868164e+00 -3.024794340133666992e+00 -1.184113860130310059e+00 -3.248491764068603516e+00
-5.107241630554199219e+00 -4.928603172302246094e+00 -1.335086345672607422e+00 -3.190812826156616211e+00
-4.192095279693603516e+00 -5.250541687011718750e+00 -1.253322482109069824e+00 -3.257607698440551758e+00
-3.075903892517089844e+00 -4.838049888610839844e+00 -1.679173231124877930e+00 -4.526439666748046875e+00
-4.453310489654541016e+00 -4.281075000762939453e+00 -8.079257607460021973e-02 -2.874504327774047852e+00
-4.346075057983398438e+00 -4.811376571655273438e+00 -1.358917236328125000e+00 -3.140245914459228516e+00
-4.484969139099121094e+00 -4.105098247528076172e+00 -1.412861824035644531e+00 -4.644690036773681641e+00
-3.536154508590698242e+00 -2.975714206695556641e+00 -1.244960308074951172e+00 -3.269300937652587891e+00
-4.529305934906005859e+00 -5.771762847900390625e+00 -1.419402122497558594e+00 -4.392489910125732422e+00
-3.562072515487670898e+00 -5.272297859191894531e+00 -1.285140991210937500e+00 -3.291386842727661133e+00
-4.584648132324218750e+00 -4.674740314483642578e+00 -5.922159552574157715e-02 -2.763247013092041016e+00
-4.566173553466796875e+00 -3.436418056488037109e+00 -5.395621061325073242e-03 -2.949106931686401367e+00
-5.347598552703857422e+00 -4.750070571899414062e+00 -1.358091592788696289e+00 -3.158242940902709961e+00
-5.152502536773681641e+00 -4.424114227294921875e+00 -8.772611618041992188e-04 -3.263579845428466797e+00
-5.184938430786132812e+00 -5.865433692932128906e+00 -1.652213215827941895e+00 -4.426754474639892578e+00
-5.413965702056884766e+00 -4.743900299072265625e+00 -1.829836666584014893e-01 -4.253459930419921875e+00
-4.310702323913574219e+00 -5.367552757263183594e+00 -1.628582715988159180e+00 -4.437276840209960938e+00
-3.598074674606323242e+00 -3.369357585906982422e+00 -1.343328833580017090e+00 -3.237161397933959961e+00
-3.879836797714233398e+00 -4.611623764038085938e+00 -1.698679566383361816e+00 -4.448616504669189453e+00
-4.182789802551269531e+00 -5.586646080017089844e+00 -1.277016043663024902e+00 -3.107850551605224609e+00
-5.175739288330078125e+00 -4.583724975585937500e+00 -1.659143865108489990e-01 -4.330307960510253906e+00
-3.252958536148071289e+00 -5.730520248413085938e+00 -3.265589475631713867e-03 -3.054011344909667969e+00
-4.148438930511474609e+00 -3.052642345428466797e+00 -1.362439513206481934e+00 -4.479388236999511719e+00
-4.116329669952392578e+00 -4.761094093322753906e+00 -1.283715367317199707e+00 -3.125286817550659180e+00
-3.323576211929321289e+00 -4.254566192626953125e+00 -1.288282275199890137e+00 -3.594079256057739258e+00
-4.562402248382568359e+00 -4.984891891479492188e+00 -4.654726386070251465e-02 -2.718942403793334961e+00
-4.340348720550537109e+00 -3.060452461242675781e+00 -1.205598831176757812e+00 -3.105162858963012695e+00
-4.483556747436523438e+00 -4.788210391998291016e+00 -1.644155383110046387e+00 -4.292754173278808594e+00
-4.584648132324218750e+00 -4.674740314483642578e+00 -5.922159552574157715e-02 -2.763247013092041016e+00
-4.394963741302490234e+00 -4.442900657653808594e+00 -1.408821105957031250e+00 -4.632009029388427734e+00
-3.126389265060424805e+00 -4.459860324859619141e+00 -1.244777083396911621e+00 -3.401857614517211914e+00
-3.276503801345825195e+00 -5.352077484130859375e+00 -1.299566745758056641e+00 -3.475847721099853516e+00
-5.354769706726074219e+00 -3.141312599182128906e+00 -1.858054697513580322e-01 -4.403983592987060547e+00
-5.326137542724609375e+00 -4.767852306365966797e+00 -1.659915566444396973e+00 -4.322210788726806641e+00
-4.470848083496093750e+00 -4.698452949523925781e+00 -1.391459703445434570e+00 -4.573505401611328125e+00
-5.221808433532714844e+00 -5.822569847106933594e+00 -8.380565047264099121e-02 -2.945975065231323242e+00
-5.472180366516113281e+00 -4.408576488494873047e+00 -2.913972735404968262e-02 -3.271575689315795898e+00
-4.384824275970458984e+00 -5.325602531433105469e+00 -1.705123066902160645e+00 -4.352957248687744141e+00
-5.440664291381835938e+00 -4.483917713165283203e+00 -1.368877172470092773e+00 -3.165889978408813477e+00
-4.275752544403076172e+00 -4.413796424865722656e+00 -1.374374508857727051e+00 -4.767523765563964844e+00
-4.502781391143798828e+00 -4.581097602844238281e+00 -1.358803510665893555e+00 -3.115045309066772461e+00
-3.030713558197021484e+00 -3.053620338439941406e+00 -1.380557060241699219e+00 -4.795450210571289062e+00
-4.523201465606689453e+00 -4.568993568420410156e+00 -1.693689525127410889e-01 -4.256002902984619141e+00
-3.378292083740234375e+00 -4.484508991241455078e+00 -1.473122954368591309e+00 -4.534911632537841797e+00
-4.360275268554687500e+00 -4.250679969787597656e+00 -1.460327148437500000e+00 -4.539391517639160156e+00
-4.425369739532470703e+00 -4.418617248535156250e+00 7.803955674171447754e-02 -3.243609428405761719e+00
