1.855383254587650299e-02 -1.747465878725051880e-01 -4.432871937751770020e-04 -1.841420531272888184e+00 -4.279202222824096680e-02 -7.729843258857727051e-03 -1.338860020041465759e-02 -4.161790013313293457e-03 -3.039338290691375732e-01
1.533124409615993500e-02 -1.800187230110168457e+00 -1.670890301465988159e-02 7.913651466369628906e-01 2.649845555424690247e-03 -2.819728106260299683e-03 1.813273876905441284e-02 -2.766879647970199585e-02 -1.196657538414001465e+00
-2.367788925766944885e-03 -1.514617651700973511e-01 -1.523562520742416382e-02 1.975013136863708496e+00 -1.327886618673801422e-02 1.158674433827400208e-02 3.704647347331047058e-02 -2.453422918915748596e-02 -1.772864580154418945e+00
6.298804655671119690e-03 -1.661067754030227661e-01 -8.469231426715850830e-03 -7.085260748863220215e-01 -4.460500553250312805e-03 -9.547110646963119507e-03 3.848150372505187988e-04 -1.938743144273757935e-02 -8.564693927764892578e-01
2.685057930648326874e-02 -1.807122379541397095e-01 -5.904361605644226074e-04 -2.002983570098876953e+00 -4.434529691934585571e-02 -1.157166808843612671e-02 -2.090370655059814453e-02 -2.692211419343948364e-03 4.997734725475311279e-01
3.166644275188446045e-02 -1.836396932601928711e+00 -7.227607071399688721e-03 -2.088426113128662109e+00 -2.680819295346736908e-02 -2.487670630216598511e-03 -1.812777668237686157e-02 -6.958078593015670776e-03 6.980352848768234253e-02
3.397980704903602600e-03 8.174632191658020020e-01 -2.796001732349395752e-03 -3.882813751697540283e-01 -1.498367637395858765e-03 -1.146441698074340820e-02 1.703396439552307129e-03 1.087884977459907532e-02 2.615104615688323975e-01
-2.698907628655433655e-03 8.278735280036926270e-01 -6.553493440151214600e-03 1.812529444694519043e+00 -1.671929471194744110e-02 -3.856841474771499634e-03 2.911467105150222778e-02 1.981966570019721985e-02 9.027572721242904663e-02
1.252528838813304901e-02 2.324815988540649414e-01 -1.082539558410644531e-03 -5.410845279693603516e-01 3.146622329950332642e-04 -1.005320250988006592e-02 2.063679695129394531e-02 -2.567762508988380432e-02 1.711931109428405762e+00
1.136867143213748932e-02 2.775041460990905762e-01 -1.182714849710464478e-02 -7.347892522811889648e-01 9.699521586298942566e-03 -8.706759661436080933e-03 1.495644450187683105e-03 -2.359013259410858154e-02 -1.713740825653076172e-01
5.698500201106071472e-03 1.849615573883056641e+00 9.087324142456054688e-04 5.265604257583618164e-01 -2.033152617514133453e-02 -1.811291649937629700e-02 2.650258690118789673e-02 -6.222248077392578125e-03 1.204923510551452637e+00
3.467412665486335754e-03 1.254863142967224121e+00 -9.109437465667724609e-03 1.158202290534973145e+00 1.835228875279426575e-03 -1.063012517988681793e-02 2.298916131258010864e-02 1.086069270968437195e-02 4.366278350353240967e-01
4.973405972123146057e-03 -1.655323058366775513e-01 -8.418686687946319580e-03 -7.556048035621643066e-01 6.527004763484001160e-03 -7.393101230263710022e-03 2.422407269477844238e-04 -1.979849860072135925e-02 -1.985275447368621826e-01
8.440138772130012512e-03 -1.844310641288757324e+00 -2.334617823362350464e-02 1.531392633914947510e-01 1.175949908792972565e-02 1.194865629076957703e-02 2.360475063323974609e-02 -3.364767879247665405e-02 -1.923942685127258301e+00
2.612045034766197205e-03 1.225265383720397949e+00 -9.737811982631683350e-03 6.866005659103393555e-01 4.501324146986007690e-04 -5.728792399168014526e-03 2.046918123960494995e-02 1.005245372653007507e-02 -6.627179682254791260e-03
3.403322771191596985e-03 1.220659136772155762e+00 -1.043387502431869507e-02 7.442368268966674805e-01 -1.033219508826732635e-02 -6.837625056505203247e-03 2.139789983630180359e-02 1.028829440474510193e-02 -6.977909207344055176e-01
-6.244238466024398804e-04 -6.307017803192138672e-01 -3.187499940395355225e-03 6.774913072586059570e-01 -2.102954313158988953e-03 -5.742730572819709778e-03 1.503494009375572205e-02 -1.702035218477249146e-02 -3.862700611352920532e-02
8.240701630711555481e-03 -1.167407631874084473e+00 -1.231263577938079834e-02 -2.283806502819061279e-01 5.481578409671783447e-05 -4.288405179977416992e-03 9.831041097640991211e-05 -2.945374324917793274e-02 -1.264778017997741699e+00
6.071725860238075256e-03 -1.886191666126251221e-01 -5.168296396732330322e-03 -3.254052698612213135e-01 8.162146434187889099e-03 -4.274116829037666321e-03 6.754908710718154907e-03 -2.458969503641128540e-02 -1.531113088130950928e-01
1.113915629684925079e-02 2.261777371168136597e-01 -7.357768714427947998e-03 1.883117079734802246e+00 -1.186848245561122894e-02 -4.204284399747848511e-03 2.594394609332084656e-02 -1.660412922501564026e-02 7.681446522474288940e-02
3.493847325444221497e-03 -6.394430994987487793e-01 1.732036471366882324e-04 -1.228475868701934814e-01 -6.906520575284957886e-04 -1.058575138449668884e-02 9.122062474489212036e-03 -2.112717926502227783e-02 1.121775388717651367e+00
9.151542559266090393e-03 -1.551677733659744263e-01 -3.172226250171661377e-03 1.860058426856994629e+00 -2.429416589438915253e-02 -7.590129971504211426e-03 2.203877642750740051e-02 -1.297722384333610535e-02 -2.997506558895111084e-01
7.225768640637397766e-03 -1.488312780857086182e-01 -3.942616283893585205e-03 6.294476985931396484e-01 5.098814144730567932e-03 -9.023133665323257446e-03 1.328197494149208069e-02 -1.991650089621543884e-02 3.623467087745666504e-01
8.701952174305915833e-03 1.886958718299865723e+00 -2.052024006843566895e-03 -8.302079439163208008e-01 -1.518833078444004059e-02 -2.249744534492492676e-02 -3.733523190021514893e-04 -1.814700663089752197e-03 5.942565798759460449e-01
1.284273900091648102e-02 2.472142428159713745e-01 -1.048349589109420776e-02 -1.039070367813110352e+00 -3.953414037823677063e-03 -8.367862552404403687e-03 -2.716124057769775391e-03 -2.179807797074317932e-02 -5.574249029159545898e-01
1.054144836962223053e-02 -1.648745089769363403e-01 -3.964208066463470459e-03 -1.135540246963500977e+00 -5.289698019623756409e-03 -1.200846210122108459e-02 -1.013937592506408691e-02 -1.666987314820289612e-02 1.196932718157768250e-01
3.011895343661308289e-03 -6.373918056488037109e-01 8.299201726913452148e-05 2.478177845478057861e-01 1.557877287268638611e-03 -1.058360561728477478e-02 6.379183381795883179e-03 -1.799226924777030945e-02 3.176428973674774170e-01
1.538231782615184784e-02 -1.848594784736633301e+00 -6.690695881843566895e-03 2.451665401458740234e-01 1.543522812426090240e-02 -9.699612855911254883e-03 1.274630799889564514e-02 -2.074307575821876526e-02 3.355551958084106445e-01
7.026214152574539185e-03 1.898582577705383301e+00 -4.051290452480316162e-03 -3.094952106475830078e-01 -1.146367378532886505e-02 -1.067409291863441467e-02 1.406253874301910400e-02 -1.059315353631973267e-02 -1.074776127934455872e-01
4.686320200562477112e-03 -6.392914056777954102e-01 1.356080174446105957e-04 -3.796676993370056152e-01 1.277951523661613464e-03 -9.802695363759994507e-03 -4.896856844425201416e-04 -2.036258950829505920e-02 2.166490852832794189e-01
1.007050462067127228e-02 2.078248113393783569e-01 -1.151061803102493286e-02 -7.344509959220886230e-01 9.501678869128227234e-03 -8.004739880561828613e-03 1.700490713119506836e-03 -2.307349443435668945e-02 -1.894992291927337646e-01
-3.901291638612747192e-04 8.239834904670715332e-01 -4.906259477138519287e-03 -2.155935764312744141e-02 -5.294512957334518433e-04 -8.092422038316726685e-03 9.926892817020416260e-03 1.080716028809547424e-02 -8.423013240098953247e-02
2.006543241441249847e-02 2.734549343585968018e-01 -9.572066366672515869e-03 -1.779759764671325684e+00 -4.738406091928482056e-02 -1.433622092008590698e-04 -5.974918603897094727e-03 -1.540771871805191040e-02 -1.979026675224304199e+00
6.680376827716827393e-05 -6.203621029853820801e-01 -5.041122436523437500e-03 -7.472077608108520508e-01 1.100903376936912537e-03 -8.211456239223480225e-03 -2.204023301601409912e-03 -1.613231003284454346e-02 -2.043991386890411377e-01
